Mentor,PubsOfMentorInTraning,Mentee,CollaPubsOfWithMentor
493932,47,494965,0
493932,36,494966,0
493932,36,494967,0
493932,36,494968,0
493932,34,494969,0
493932,31,494970,0
493932,31,494971,0
493932,31,494972,0
493932,9,494973,0
760319,10,760317,0
760293,40,760292,0
760358,34,754237,0
760358,0,760359,0
760390,24,760391,0
760391,14,351755,5
760391,21,761409,3
760391,15,616301,0
351755,30,377541,0
351755,30,377542,0
351755,40,377543,0
351755,36,377544,0
351755,40,377545,0
351755,58,377546,0
351755,58,377547,0
351755,58,377548,0
351755,68,377549,0
760397,18,351755,6
760397,14,616301,0
760396,32,760397,9
760395,44,760396,0
760393,4,760394,0
269130,15,596527,3
273889,33,284839,0
273889,33,284840,0
273889,40,284841,0
273889,42,284842,0
273889,47,284843,0
273889,47,284844,0
273889,42,284845,0
477037,0,825257,0
479200,78,487804,0
479200,141,487805,0
479200,133,487806,0
479200,143,487807,0
479200,131,765970,0
479200,131,816016,0
760452,0,832203,0
399804,18,410297,0
399804,16,410298,0
399804,17,410299,0
438135,7,441841,0
438135,7,441842,0
438135,7,441843,0
438135,6,441844,0
438135,5,441845,0
438135,7,441846,0
438135,7,441847,0
264633,0,271200,0
264633,0,271201,0
264633,0,271202,0
264633,0,271203,0
264633,0,271204,0
638739,68,639329,0
638739,39,804986,0
590988,32,592065,0
590988,35,592066,0
590988,52,829358,0
351432,10,372186,0
351432,10,372187,0
477763,0,482637,0
760588,0,381185,0
381185,32,381601,0
381185,32,381602,0
381185,69,381603,0
381185,69,381604,0
751441,0,751438,0
751441,0,70737,0
760613,22,751441,0
760613,49,817806,0
760613,0,824565,0
760618,13,636243,0
636243,151,637025,0
636243,184,637026,0
636243,201,637027,0
636243,201,637028,0
636243,201,637029,0
636243,197,637030,0
636243,197,637031,0
760640,0,760623,0
760624,7,606733,2
760621,0,760622,0
760622,5,760623,0
606733,15,611516,0
606733,20,611517,0
665402,38,760666,2
665402,38,780950,0
665402,0,781636,0
362184,0,829724,0
760703,146,744701,0
760703,52,49597,0
760703,123,764895,0
760703,0,813202,0
760703,134,834759,0
479236,55,485375,0
479236,52,485376,0
479236,45,485377,0
479236,45,485378,0
479236,38,485379,0
479236,35,485380,0
479236,33,100772,8
479236,32,760710,0
479236,49,760711,0
479236,58,760712,0
479236,28,781359,0
479236,38,781360,0
479236,28,781376,0
479236,18,781466,3
479236,25,781510,0
479236,18,781836,3
479236,15,783495,3
479236,27,783496,2
479236,28,783497,1
479236,10,783498,2
479236,29,783499,3
479236,32,783500,0
479236,55,783501,0
479236,58,783502,0
479236,30,783503,0
479236,43,783504,0
479236,48,783505,0
479236,12,781358,0
479236,12,801250,0
477561,49,481134,0
477561,53,481135,0
477561,55,481136,0
477561,55,481137,0
477561,19,760728,0
477561,29,760729,0
477561,29,760730,0
477561,30,760731,0
477561,45,760732,0
477561,55,760733,0
477561,55,760734,0
477561,55,760735,0
477561,55,760736,0
477561,53,760737,0
477561,40,760738,0
477561,40,489286,0
477561,40,760739,0
477561,8,760740,0
477561,8,398284,2
477561,8,760741,0
477561,8,760743,2
477561,8,760744,0
477561,63,760745,0
477561,65,760746,0
477561,49,760747,0
477561,8,760233,0
477561,4,760748,0
495937,24,499762,0
495937,21,766268,0
495937,24,766269,0
495937,23,766270,0
495937,23,766271,0
495937,28,766272,0
495937,23,766273,0
495937,17,766274,0
495937,24,766275,0
300042,0,300040,0
300042,0,495937,0
300042,4,766269,0
399754,34,107125,0
399754,38,107127,0
399754,34,107128,0
399754,76,456668,5
399754,37,107126,0
399754,38,760795,3
399754,39,760796,0
399754,43,760798,9
399754,34,760799,2
399754,0,72789,0
399754,33,394993,9
456668,13,457396,0
456668,13,457397,0
456668,13,457398,0
456668,17,457399,0
456668,15,457400,0
456668,11,457401,0
760801,3,251139,0
251139,24,262504,0
251139,27,262505,0
251139,32,262506,0
251139,33,262507,0
251139,29,262508,0
251139,27,262509,0
251139,27,262510,0
251139,24,262511,0
444086,38,445613,0
444086,38,445614,0
444086,41,445615,0
444086,29,445616,0
351388,0,373396,0
351388,0,373397,0
351388,0,373398,0
760812,5,351388,0
760812,6,649183,1
760847,0,495937,0
399632,22,400431,0
399632,19,400432,0
399632,20,400433,0
399632,20,400434,0
399632,20,400435,0
399632,20,400436,0
399632,19,400437,0
399632,23,400438,0
399632,23,400439,0
399632,20,400440,0
399632,16,400441,0
399632,17,400442,0
399632,17,400443,0
399632,17,400444,0
399632,17,400445,0
399632,11,400446,0
399632,11,400447,0
399632,11,400448,0
399632,11,400449,0
760855,4,566412,3
566412,12,569389,0
566412,13,569390,0
566412,20,569391,0
566412,31,399632,0
498317,23,669097,0
498317,19,669098,0
498317,15,669099,0
498317,15,669100,0
498317,15,669101,0
498317,25,768251,0
760868,42,498317,15
760867,0,498317,0
497872,44,498992,0
497872,44,498993,0
497872,61,498994,0
497872,61,498995,0
497872,61,498996,0
497872,176,768741,0
497872,226,769371,25
497872,226,837276,0
49156,0,49143,0
49156,7,83025,4
638653,32,639695,0
638653,33,639696,0
638653,27,760916,0
638653,0,760917,0
638653,0,760918,0
638653,0,760919,0
638653,0,760920,0
760979,51,760980,10
760980,12,477673,3
760980,22,773551,0
760980,89,773552,0
760980,98,773553,0
760980,93,773554,0
760980,74,773555,0
760980,70,773556,0
477673,14,484496,4
477673,20,484497,0
477673,20,484498,0
477673,47,484499,0
477673,55,484500,0
477673,48,484501,0
760984,26,760980,0
396021,2,397103,0
396021,4,397104,0
760994,1,384884,0
760994,0,494034,0
384884,9,388625,0
384884,8,388626,0
384884,5,388627,0
384884,5,388628,0
480426,16,761004,0
480426,16,486476,0
480426,12,486477,0
480426,10,486478,0
480426,11,486479,0
480426,8,486480,0
480426,9,760999,5
480426,16,761000,11
480426,10,761003,0
480426,9,761002,0
480426,14,761008,0
480426,0,761010,0
480426,0,761011,0
480426,0,761012,0
480426,11,761014,0
760998,1,480426,0
760998,0,817968,0
760997,12,760995,2
416967,29,749712,0
69194,53,149995,0
69194,67,149996,0
69194,73,149997,0
69194,73,149998,0
69194,73,149999,0
5081,0,5080,0
5081,0,2536,0
5081,33,157256,0
5081,33,157257,0
5081,35,157258,0
5081,36,157259,0
5081,35,157260,0
5081,32,157261,0
5081,32,157262,0
5081,0,349226,0
5081,13,212886,5
5081,0,751244,0
5081,0,193093,0
5081,0,648164,0
496636,19,90849,0
496636,27,69194,7
761059,17,496026,3
761062,2,761059,0
761060,6,761061,4
761061,41,838404,0
761061,50,496026,12
761061,49,774098,0
496026,33,496111,0
761126,20,381347,7
761126,22,195162,0
381347,24,388803,0
381347,30,388804,0
381347,42,388805,0
381347,51,388806,0
381347,0,640989,0
381347,31,761121,6
381347,36,761125,0
381347,24,761128,0
381347,26,761129,2
381347,75,761131,0
381347,75,761132,0
381347,36,761133,0
381347,67,410837,0
640989,36,644907,0
675493,0,675491,0
761146,13,477814,3
761145,3,761146,0
477814,14,481640,0
477814,12,481641,0
477814,13,481642,0
477814,33,481643,0
493914,15,494259,0
493914,20,494260,0
493914,23,494261,0
493914,14,494262,0
493914,21,494263,0
493914,19,494264,0
761149,0,493914,0
47312,13,47313,0
47312,14,47315,0
47312,16,130197,0
47312,13,31103,0
47312,14,130198,0
47312,15,130199,0
47312,15,130200,0
47312,17,81394,0
47312,16,582588,0
47312,21,76530,0
47312,21,704691,0
47312,21,704692,0
616349,15,618934,0
616349,10,618935,0
616349,10,618936,0
616349,11,618937,0
449647,20,453279,0
449647,10,453280,0
449647,8,453281,0
449647,8,453282,0
449647,9,453283,0
761160,0,449647,0
761160,0,820279,0
384937,66,388347,0
384937,64,388348,0
384937,50,388349,0
384937,39,351326,0
351326,21,375654,0
351326,21,375655,0
351326,22,375656,0
351326,17,375657,0
460334,14,462528,0
384891,25,388091,0
384891,21,388092,0
384891,29,460334,0
86442,59,86441,12
761232,62,761231,0
761232,62,774509,0
761232,49,774510,0
761232,43,774511,0
761232,24,774512,1
761232,28,774513,0
761232,37,774514,3
761232,35,774515,0
761232,37,774516,0
761232,39,774517,0
761232,42,774518,0
761232,43,774519,0
761232,56,774520,0
761232,56,774521,0
761232,56,774522,0
761232,76,774523,0
761232,76,774524,0
761232,80,774525,0
761232,80,774526,0
761232,75,774527,0
761232,75,774528,0
761232,62,774529,0
761232,62,774530,0
761232,62,774531,0
761232,56,774532,0
761232,44,684865,0
761232,0,777869,0
761244,0,761245,0
561308,0,563775,0
561308,0,563776,0
761243,32,761244,1
381230,0,390337,0
381230,0,390338,0
381230,2,396044,0
287572,34,297462,0
287572,24,297463,0
480446,16,487237,0
480446,21,487238,0
480446,21,487239,4
480446,21,487240,0
480446,0,25778,0
761275,84,444098,6
761283,0,761278,0
761283,0,761329,0
761283,0,761343,0
761283,0,761344,0
761283,0,761345,0
761283,0,761346,0
761283,67,726604,11
761283,28,761946,0
761283,38,762528,1
761283,71,679035,0
761283,70,792632,0
761283,71,792633,12
761283,71,792634,0
761283,72,792635,0
761283,72,792636,0
761283,72,792637,0
761283,0,812656,0
761283,0,830680,0
761283,0,832698,0
761285,126,761286,0
761288,0,761286,0
761289,44,808454,0
761289,76,823935,0
761287,69,761286,23
761287,97,761289,39
211713,0,754778,0
211713,0,761311,0
211713,0,761312,0
211713,0,761313,0
211713,0,27186,0
211713,0,761314,0
211713,0,761315,0
211713,0,761316,0
211713,0,761317,0
211713,0,761318,0
211713,0,761319,0
211713,0,248675,0
211713,0,26984,0
211713,0,27001,0
211713,0,27099,0
211713,0,761320,0
211713,0,761321,0
211713,0,761322,0
211713,0,26952,0
211713,0,788553,0
351373,24,376016,0
351373,24,376017,0
351373,20,376018,0
351373,29,444098,8
448730,0,94335,0
448730,34,808152,9
448730,0,22571,0
448730,0,396052,0
204834,56,211711,0
204834,78,211712,0
204834,98,211713,13
204834,98,211714,0
204834,108,211715,0
204834,0,411485,0
204834,0,541817,0
204834,0,761325,0
204834,0,721175,0
204834,60,588370,1
761336,14,566392,0
761336,0,764823,0
566392,30,570052,0
566392,54,570053,0
566392,48,211713,6
566392,48,768101,0
566392,61,768102,0
566392,61,768105,0
761338,173,761337,0
566397,1,567378,0
494009,7,495472,0
494009,10,495473,0
761340,0,494009,0
142198,57,142152,14
142198,61,69929,0
399640,13,405421,0
399640,20,405422,0
399640,22,405423,0
494016,35,494792,0
494016,32,761366,0
494016,0,761367,0
494016,0,761370,0
494016,0,761371,0
761367,17,761366,0
750337,0,722662,0
750337,58,776962,9
583935,64,585929,0
583935,64,585930,0
583935,61,585931,0
583935,62,585932,0
583935,69,585933,0
583935,80,585934,0
583935,78,585935,0
583935,77,585936,0
583935,77,585937,0
583935,78,585938,0
583935,77,585939,0
583935,77,585940,0
583935,57,628974,7
761394,39,583935,0
761393,11,761394,3
761407,29,437980,0
437980,9,439527,0
437980,15,439528,0
437980,15,439529,0
437980,13,439530,0
437980,12,431763,0
437980,11,616301,0
761409,7,431763,0
431763,20,434320,0
431763,29,434321,0
616301,20,617436,0
616301,23,617437,0
616301,16,617438,0
761417,0,830674,0
761417,0,761494,0
761417,34,761434,0
761417,74,761416,9
761417,87,804382,0
761417,0,761510,0
761417,66,761946,0
761417,0,830520,0
761417,0,830655,0
761417,0,830650,0
761417,0,830649,0
761417,0,830665,0
761417,0,830660,0
761417,0,830678,0
761417,0,830657,0
761417,0,830664,0
761417,0,830666,0
761417,0,830662,0
761417,0,830661,0
761417,0,830653,0
761417,0,830658,0
761417,0,830663,0
761417,0,830656,0
761417,0,830670,0
761417,0,830659,0
761417,0,830651,0
761417,0,830673,0
761417,0,830679,0
761417,0,830680,0
761417,0,830682,0
761417,0,830654,0
761417,0,831096,0
761417,0,761508,0
761417,91,831546,0
761417,0,830681,0
761417,0,830668,0
761417,0,830675,0
761417,0,836301,0
761421,0,796172,0
761421,0,761416,0
761421,0,761510,0
761421,0,789536,0
761421,0,831122,0
761421,0,831123,0
761421,0,831574,0
761421,0,831575,0
761421,0,831576,0
761421,0,831577,0
761421,0,831578,0
761421,0,831579,0
761421,0,831580,0
761421,0,831581,0
761421,0,831582,0
761421,0,831583,0
761421,0,831584,0
761421,0,831585,0
761421,0,831586,0
761421,0,831587,0
761421,0,95295,0
761421,0,831588,0
761421,0,831589,0
761421,0,831590,0
761421,0,831591,0
761421,0,831592,0
761421,0,831593,0
761421,0,831594,0
761421,0,831595,0
761421,0,831596,0
761421,0,831597,0
761421,0,831598,0
761421,0,831599,0
761421,0,831600,0
761421,0,831602,0
761421,0,831603,0
761421,0,831604,0
761421,0,831605,0
761421,0,831606,0
761421,0,831607,0
761421,0,831608,0
761421,0,831609,0
761421,0,831610,0
761421,0,831611,0
761421,0,831612,0
761421,0,831613,0
761421,0,831614,0
761421,0,831615,0
761421,0,831616,0
761421,0,831617,0
761421,0,831618,0
761421,0,831619,0
761421,0,776359,0
761421,0,831620,0
761421,0,831621,0
761421,0,831622,0
761421,0,831623,0
761421,0,831624,0
761421,0,831625,0
761421,0,831626,0
761421,81,831546,0
761421,0,831627,0
761421,0,831628,0
761421,0,831629,0
761421,0,831630,0
761421,0,831631,0
761421,0,831632,0
761421,0,831633,0
761421,0,831634,0
761421,0,831635,0
761421,0,831636,0
761421,0,831637,0
761421,0,831638,0
761421,0,831639,0
761421,0,831640,0
761421,0,831641,0
761421,0,831642,0
761421,0,831643,0
761421,0,766227,0
761421,0,831644,0
761421,0,831645,0
761421,0,831646,0
761421,0,831647,0
761421,0,772089,0
761421,0,831648,0
761421,0,831649,0
761421,0,831650,0
761421,0,832235,0
761421,0,836014,0
761421,0,836016,0
761421,0,836017,0
761421,0,836018,0
761444,0,830364,0
761444,0,830414,0
761444,0,831525,0
761444,0,831526,0
761444,0,831527,0
761444,0,831529,0
761444,0,831530,0
761444,0,831531,0
761444,0,831532,0
761444,0,831533,0
761444,0,831534,0
761444,0,831535,0
761444,0,831536,0
761444,0,831537,0
761444,0,831538,0
761444,0,831540,0
761444,0,831541,0
761444,0,831542,0
761444,0,837585,0
761485,90,761484,0
480665,11,488609,0
480665,10,488610,0
480665,12,488611,0
480665,9,724346,0
761515,0,90598,0
761515,0,807164,0
761515,0,833996,0
761515,0,834004,0
90598,60,90597,16
90598,39,810727,0
90598,37,824481,0
761534,0,628858,0
761537,129,68338,0
399774,31,403170,0
399774,23,403171,0
399774,24,403172,0
399774,20,403173,0
399774,20,403174,0
399774,20,403175,0
384859,21,388392,0
384859,21,388393,0
761542,26,761544,11
761544,21,761545,6
761544,0,87844,0
761539,36,761548,5
761539,0,837410,0
761539,0,837411,0
761539,0,837412,0
761539,0,837413,0
761539,0,837414,0
761539,0,837416,0
761539,0,837417,0
761539,0,837418,0
761539,0,837419,0
761539,0,837420,0
761539,0,837421,0
761539,0,837422,0
761539,0,837424,0
761539,0,837425,0
761539,0,837426,0
761539,0,837427,0
761539,0,837428,0
761539,0,837429,0
761539,0,837430,0
761539,0,837431,0
761552,193,762528,9
761552,0,790840,0
761552,0,790841,0
761552,0,790842,0
761552,0,790843,0
761552,0,790844,0
761552,0,179320,0
761552,0,790845,0
761552,0,790847,0
761552,0,790849,0
761552,0,790850,0
761552,0,790851,0
761552,0,790852,0
761552,0,790854,0
761552,0,790855,0
761552,0,790856,0
761552,0,790857,0
761552,0,790858,0
761552,0,790859,0
761552,0,790860,0
761552,0,790861,0
761552,0,795817,0
761552,0,795818,0
761552,202,834082,0
761552,202,834083,0
761552,172,831625,0
761552,172,834084,0
761552,172,834085,0
761271,87,761270,3
761569,0,761565,0
761569,0,761570,0
761569,15,494569,0
761569,0,761571,0
761569,0,761572,0
636164,42,637171,0
636164,42,637172,0
636164,38,637173,0
636164,34,637174,0
438031,52,442126,0
438031,128,442127,0
438031,159,442128,0
438031,0,654019,0
438031,0,654016,0
456618,29,459194,0
456618,29,459195,0
456618,31,459196,0
273864,24,284751,0
273864,24,284752,0
273864,17,284753,0
477512,23,484644,0
477512,23,484645,0
477512,23,484646,0
477512,30,484647,0
477512,30,484648,0
477512,30,484649,0
477512,50,836914,0
379578,27,836988,2
379039,5,761646,0
761648,3,761649,0
761649,0,761647,0
761665,51,767136,0
761665,13,773910,0
761665,20,773911,0
761665,31,773912,0
761422,0,761421,0
761699,41,720966,0
761699,43,773367,0
761699,48,773368,0
761699,59,773369,0
761699,61,773370,0
761699,61,773371,0
761699,60,773372,0
761699,60,773373,0
761699,53,773374,0
761699,53,773375,0
761699,39,824510,0
761765,0,761766,0
761765,0,797523,0
761765,8,794810,0
761767,0,761766,0
640303,31,802814,1
351423,39,372072,0
351423,81,761767,23
351423,49,640303,22
761768,0,351423,0
539093,36,761807,0
539093,36,761809,0
539093,36,761808,0
539093,41,761810,0
539093,46,761811,0
539093,30,761786,0
539093,41,493864,0
539093,4,761788,0
539093,28,761806,0
539093,53,480667,2
249861,127,107609,0
578698,11,779870,3
578698,24,582244,0
578698,28,582245,0
578698,28,249861,1
578698,17,779724,0
536582,47,537822,0
536582,46,537823,0
536582,46,537824,0
536582,37,537825,0
536582,42,537826,0
536582,42,537827,0
536582,42,537828,0
536582,42,537829,0
536582,42,537830,0
536582,37,537831,0
536582,36,537832,0
536582,22,539093,0
583936,19,586149,0
583936,12,586150,0
583936,24,80655,3
344251,29,371645,0
344251,49,660254,0
344251,49,660255,0
344251,41,660256,0
344251,41,660257,0
344251,41,660258,0
344251,39,783985,0
344251,55,783986,0
344251,0,783987,0
344251,52,685340,0
344251,34,783988,0
344251,0,783989,0
344251,32,783990,0
344251,0,783991,0
344251,0,783992,0
344251,28,783993,0
344251,32,783994,0
344251,0,783996,0
344251,0,783997,0
344251,27,783998,0
344251,35,783999,0
344251,0,784000,0
344251,0,784001,0
344251,0,71069,0
344251,0,146003,0
344251,27,784002,1
344251,33,784004,0
344251,34,784005,0
344251,34,784006,0
344251,48,784008,0
344251,28,784009,0
344251,0,784010,0
344251,32,784011,0
344251,32,784013,0
344251,32,784015,0
761834,0,344251,0
761832,0,761833,0
761832,0,659466,0
761833,20,761834,1
636268,32,637108,0
477760,420,480708,0
477760,455,736814,0
477760,419,753596,0
497915,10,498648,0
497915,8,498649,0
648338,4,193036,0
193036,5,193624,0
193036,5,193625,0
761855,10,761856,3
761856,4,761857,0
443911,0,742409,0
287539,19,297353,0
287539,13,794260,1
761957,17,480634,0
761957,14,774323,0
761957,15,774324,0
761957,20,774325,0
761957,17,774326,0
761957,13,774327,0
761957,0,823149,0
444206,7,445617,0
444206,3,445618,0
444206,0,445619,0
444206,0,767282,0
761958,0,444206,0
761959,0,761958,0
761959,0,478577,0
588364,16,603726,0
588364,16,603727,0
588364,46,444206,1
588364,11,825735,0
616391,8,617475,0
616391,4,480592,0
578726,9,580241,0
578726,14,580242,0
480608,72,486780,0
480608,81,486781,0
381448,11,382959,0
381448,10,382960,0
399773,38,403530,0
399773,0,95713,0
620164,17,670043,0
620164,18,670044,0
620164,16,670045,0
620164,12,670046,0
761977,27,761976,0
761977,24,774073,0
761977,45,774074,0
761977,15,571046,0
273874,37,284779,0
273874,66,284780,0
273874,66,284781,0
273874,42,444191,2
502408,13,506500,0
502408,14,506501,0
502408,14,506502,0
502408,10,506503,0
502408,7,506504,0
502408,5,506505,0
502408,9,822834,5
762034,0,264612,0
264612,32,271140,0
264612,37,271141,0
264612,42,271142,0
264612,31,795191,0
762041,0,676862,0
762041,0,772796,0
762042,0,676862,0
139701,13,139827,0
139701,10,139828,0
139701,10,139825,0
139701,13,139687,5
167014,0,167163,0
236326,11,248855,0
236326,9,161521,0
762105,13,399661,2
762105,0,792707,0
762105,0,792708,0
762105,0,792709,0
762105,0,411427,0
762105,0,792710,0
762105,30,792711,4
762105,38,792713,0
762105,0,792714,0
762105,0,792715,0
762105,0,792716,0
762105,0,792719,0
762105,0,792720,0
762105,26,792722,0
762105,38,792726,0
399661,10,404952,0
399661,10,404953,0
399661,10,404954,0
762147,2,273899,0
273899,58,284869,0
273899,58,284870,0
273899,58,284871,0
273899,63,284872,0
273899,63,284873,0
273899,62,284874,0
273899,62,284875,0
273899,61,284876,0
273899,65,284877,0
273899,67,284878,0
762148,0,762150,0
762148,0,762151,0
762148,0,762152,0
762148,0,762153,0
762148,0,762154,0
762148,0,762155,0
498214,14,503111,0
498214,17,503112,0
437979,5,442135,0
351260,24,375420,0
351260,25,375421,0
351260,26,375422,0
351260,28,375423,0
351260,0,383534,0
588380,8,589485,0
588380,25,726511,0
251138,28,262495,0
251138,34,262496,0
251138,31,262497,0
251138,31,262498,3
251138,40,262499,0
251138,43,262500,0
251138,43,262501,0
251138,43,262502,0
251138,52,262503,0
398156,4,251138,0
762201,0,398156,0
762206,19,762205,0
762206,19,762207,0
762206,19,762208,0
762206,19,762209,0
762206,21,762210,0
762206,21,762211,0
762206,29,762212,0
762206,26,762213,0
762206,29,762214,0
762206,29,762215,0
762206,29,762216,0
762206,35,762217,0
762206,31,762218,0
762224,16,548158,0
548158,43,548412,0
548158,41,548413,0
548158,37,548414,0
548158,42,548415,0
548158,44,548416,0
548158,44,548417,0
548158,47,548418,0
548158,44,548419,0
548158,69,548420,0
548158,86,548421,0
762229,8,160134,0
762229,0,771028,0
762229,0,616365,0
762229,0,625904,0
160134,22,160130,0
160134,23,762224,0
762306,1,608556,0
762306,0,764641,0
608556,35,614258,0
608556,33,614259,0
608556,33,614260,0
608556,31,614261,0
608556,31,614262,0
608556,25,614263,0
608556,25,614264,0
608556,25,614265,0
608556,27,614266,0
608556,38,614267,0
608556,38,614268,0
762312,33,762311,0
762312,0,765459,0
762312,64,821450,0
497911,14,498564,0
497911,0,401840,0
497911,0,762316,0
497911,0,762322,0
762331,4,762332,0
762332,0,762307,0
477658,7,484438,0
477658,7,484439,0
477658,6,484440,0
477658,12,484441,0
477658,14,484442,0
227324,18,466238,0
227324,14,466239,0
227324,28,73916,4
762412,0,227324,0
456586,73,457904,0
456586,82,457905,0
456586,86,457906,0
456586,94,457907,0
456586,94,457908,0
456586,110,457909,0
456586,0,740690,0
456586,154,762378,0
456586,0,808730,0
762423,49,762378,0
762423,17,786964,0
762423,20,786965,0
762423,25,786966,0
762423,25,786967,7
762423,25,786968,4
762423,25,786969,0
762423,25,786970,0
762423,21,786971,0
762423,21,786972,0
762423,21,786973,0
762423,49,786974,0
762423,49,786975,0
762423,49,786976,0
762423,49,786977,0
762423,49,786978,0
762423,49,786979,0
762423,32,786980,0
762423,0,786981,0
762423,0,786982,0
762424,3,762423,1
762439,3,381232,0
752660,60,733941,14
381232,1,388343,0
381232,2,388344,0
498010,13,498997,0
498010,7,498998,0
498010,12,480588,0
728091,2,301055,0
762435,229,762433,48
762508,0,762435,0
762525,4,762528,0
73405,0,73404,0
73405,105,761496,9
73405,83,762536,10
73405,119,780950,0
73405,0,781429,0
73405,0,831666,0
178195,0,762559,0
351722,14,375600,0
351722,9,375601,5
351722,9,375602,0
762566,3,344206,1
745526,49,745524,3
745526,49,749880,17
98765,34,76576,0
98765,0,102881,0
98765,18,464183,0
98765,22,464184,0
98765,32,835240,0
762815,5,762816,3
762816,12,438140,3
578705,0,580825,0
236051,6,248535,0
236051,7,248536,0
236051,6,248537,0
236051,8,248538,0
236051,6,248539,0
236051,6,248540,0
764041,21,236051,4
460425,92,461076,0
460425,86,461077,0
460425,80,461078,0
460425,92,34540,0
764037,3,460425,2
764036,14,764037,4
764036,37,792204,0
384817,102,385555,0
384817,99,385556,0
384817,99,385557,0
384817,101,385558,0
384817,103,385559,0
384817,55,656749,9
764012,0,764016,0
764012,0,764015,0
764012,0,764014,0
764012,0,764013,0
764004,106,764006,0
764004,106,764005,0
764004,123,766580,0
764004,45,766581,3
764004,119,803232,0
764004,86,818036,12
480569,9,488264,0
480569,14,488265,0
763988,28,763989,6
763988,32,768917,0
763988,23,31711,6
763988,28,768918,0
763988,19,768919,0
763988,19,768920,0
763988,28,768923,0
763988,28,768924,0
763988,29,768925,0
763988,32,768926,0
763988,39,768927,0
763988,39,768928,0
763988,39,768929,0
763988,33,768930,0
763988,38,768931,0
763988,0,768932,0
763988,0,768933,0
763988,39,778491,0
763988,39,778492,0
763988,29,778493,0
763988,30,31710,2
763988,28,778494,0
763979,9,616372,0
763979,28,773560,0
763979,28,773561,0
763979,28,773562,0
763986,1,648275,0
648275,9,651462,0
648275,4,651463,0
648275,56,763979,0
763978,61,763979,0
763977,51,763978,0
763977,41,351317,0
763980,10,616372,0
616372,8,618473,0
616372,4,618474,0
616372,4,618475,0
616372,4,618476,0
616372,5,618477,0
763960,0,763959,0
763960,74,773946,0
763960,300,773947,0
763960,87,773948,0
583887,19,561277,3
763965,0,374793,0
763962,20,763961,10
763962,36,764522,0
763962,33,764523,0
539077,5,540129,0
539077,5,540130,0
539077,4,540131,0
539077,6,540132,0
539077,6,540133,0
539077,10,540134,0
539077,9,540135,0
384747,54,386359,0
384747,69,386360,0
384747,76,386361,0
384747,85,386362,0
384747,85,386363,0
384747,110,386364,0
384747,106,386365,0
384747,105,386366,0
381239,40,385068,0
381240,19,387335,0
381240,19,387336,0
381240,19,387337,0
381240,33,387338,0
381240,43,387339,0
381240,24,387340,0
381240,24,387341,0
381240,23,381239,5
381240,31,438036,2
381240,0,640669,0
493838,10,494753,0
248519,0,772296,0
248519,0,772297,0
248519,0,772298,0
438149,24,438811,0
438149,29,438812,0
763912,51,438149,1
513104,25,513468,0
513104,25,513469,0
513104,25,513470,0
513104,34,513471,0
513104,34,480673,0
620180,55,621842,0
620180,45,621843,0
763850,1,620180,0
628086,39,833717,0
456624,28,458062,0
456624,28,458063,0
456624,29,458064,0
456624,33,458065,0
396115,9,396396,0
396115,8,396397,0
66911,0,66712,0
66911,0,53407,0
763624,48,763687,0
384749,51,387703,0
384749,52,387704,0
384749,49,387705,0
384749,43,387706,0
384749,47,387707,0
384749,47,387708,0
763625,0,763631,0
763625,0,763630,0
763625,0,763629,0
763625,0,763628,0
763625,0,763627,0
728597,0,91224,0
393680,0,779176,0
351256,25,376919,0
345849,35,351256,10
345849,36,574025,0
102258,38,102257,5
763562,0,763563,0
763562,0,817848,0
763562,69,821452,0
251167,31,262630,0
251167,26,262631,0
251167,26,262632,0
251167,26,262633,0
251167,26,768306,5
747181,48,747180,9
747181,37,774682,0
747181,38,774683,0
747181,45,774684,0
747181,45,774685,0
747181,35,774686,0
574034,11,600135,0
478692,32,485499,0
478692,44,485500,0
478692,0,627663,0
478692,27,763599,9
478692,27,799327,0
641861,47,764114,0
479223,27,668372,0
479223,30,668373,0
479223,31,668374,0
479223,31,668375,0
479223,29,668376,0
479223,30,668377,0
479223,31,668378,0
479223,30,668379,0
522584,60,523442,0
522584,56,523443,0
522584,56,523444,0
522584,59,523445,0
522584,55,523446,0
522584,54,523447,0
522584,60,498245,0
498245,44,505875,0
498245,44,505876,0
498245,43,505877,0
498245,53,505878,0
498245,53,505879,0
498245,87,505880,0
498245,123,505881,0
498245,123,505882,0
498245,153,505883,0
498055,37,500628,0
498055,37,500629,0
498055,29,500630,0
498055,30,500631,0
758000,25,812280,0
272022,0,760995,0
764160,18,438134,1
438134,12,441513,0
438134,8,441514,0
438134,13,441515,0
438134,13,441516,0
6114,0,3513,0
6114,19,13915,5
6114,19,113709,0
6114,19,113710,0
6114,15,113711,0
6114,15,113712,0
6114,11,113713,0
6114,13,113714,0
6114,14,113715,0
6114,16,113716,0
6114,16,113717,0
6114,0,14328,0
6114,26,251173,0
764184,0,764181,0
764191,0,764181,0
764195,35,478612,8
764195,39,438106,4
764195,47,774246,0
764195,39,743184,0
478612,19,485206,0
478612,19,485207,0
478612,16,485208,0
478612,15,485209,0
478612,15,485210,0
478612,11,485211,0
478612,12,485212,0
478612,10,485213,0
478612,10,485214,0
438106,17,438468,0
438106,19,438469,0
742627,180,742626,54
351266,29,372450,0
351266,27,372451,0
351266,27,372452,0
351266,26,372453,0
351266,26,372454,0
