CID,MenteeID,MentorID,MentorshipType,Institution,InstitutionMAGID,StartYear,StopYear,NumOfMenteesOfTheMentor,NumOfMenteesOfTheMentor10,NumOfMenteesOfTheMenteeIn20,BigOrSmall,Survival0,Survival1,TotalPubsOfMentor,YearOfTheFirstPubsOfMentorPubs,YearlyPubsOfMentor,TotalCitationOfMentor,YearlyCitationOfMentor,TotalCollaOfMentor,YearllyCollaOfMentor,YearOfTheFirstPubsOfMenteePubs,First5YearPubsOfMentee,First5YearCitationOfMentee,First5YearCollaOfMentee,YearlyPubsOfMentee,YearlyCitationOfMentee,BirthYearOfMentee,CareerAgeOfMentorInTraining,PubsOfMentorInTraning,CollaPubsOfWithMentor
1377403,723499,349251,1,Purdue University,219193219.0,1989,1994,3,1,0,0,0,0,99,1978.0,2.475,1702,42.55,61,1.525,1992.0,12,1067,14,1.9,55.4,1992.0,16.0,33,5
1373395,722371,679227,1,University of Cambridge,241749.0,-1,1963,4,1,1,0,1,1,124,1956.0,1.878787878787879,3129,47.40909090909091,93,1.4090909090909092,1966.0,6,1394,8,1.9772727272727273,164.1590909090909,1963.0,7.0,5,0
1373500,722396,722395,1,University of Edinburgh,98677209.0,-1,1954,1,1,1,0,1,1,15,1961.0,0.2777777777777778,73,1.3518518518518519,2,0.037037037037037035,1989.0,2,0,3,0.2,0.0,1954.0,-7.0,0,0
1373529,722397,722396,1,"Hebrew University, Jerusalem",197251160.0,-1,1965,1,1,1,0,1,1,3,1989.0,0.2,0,0.0,3,0.2,-1.0,0,0,0,0.0,0.0,1965.0,-24.0,0,0
1373542,722398,722397,1,"Hebrew University, Jerusalem",197251160.0,-1,1976,1,1,1,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,1972.0,7,66,8,3.8979591836734695,42.755102040816325,1972.0,-1.0,0,0
1373543,722399,679230,1,Technion - Israel Institute of Technology,174306211.0,-1,1961,4,2,1,-1,1,1,102,1930.0,1.5223880597014925,15330,228.80597014925374,33,0.4925373134328358,1961.0,8,146,3,2.533333333333333,20.533333333333335,1961.0,31.0,8,0
1373545,722399,66185,2,Columbia University,78577930.0,1963,1964,5,2,1,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1961.0,8,146,3,2.533333333333333,20.533333333333335,1961.0,-1.0,0,0
1373546,722399,79957,2,Northwestern University,111979921.0,1961,1963,2,2,1,-1,1,1,137,1950.0,2.044776119402985,1325,19.776119402985074,76,1.1343283582089552,1961.0,8,146,3,2.533333333333333,20.533333333333335,1961.0,13.0,11,2
1373547,722400,722399,1,Technion - Israel Institute of Technology,174306211.0,-1,1971,1,1,1,0,1,1,114,1961.0,2.533333333333333,924,20.533333333333335,43,0.9555555555555556,1968.0,8,26,6,1.4285714285714286,5.571428571428571,1968.0,10.0,10,1
1373551,722400,37829,2,Imperial College London,47508984.0,-1,1976,12,3,1,-1,1,1,394,1950.0,5.794117647058823,14819,217.9264705882353,158,2.323529411764706,1968.0,8,26,6,1.4285714285714286,5.571428571428571,1968.0,26.0,80,0
1373553,249772,722398,1,"Hebrew University, Jerusalem",197251160.0,-1,1987,1,1,3,0,1,1,191,1972.0,3.8979591836734695,2095,42.755102040816325,125,2.5510204081632653,1955.0,1,464,2,19.98507462686567,671.1641791044776,1955.0,15.0,28,3
1373554,249772,722400,1,"Hebrew University, Jerusalem",197251160.0,-1,1987,1,1,3,0,1,1,10,1968.0,1.4285714285714286,39,5.571428571428571,7,1.0,1955.0,1,464,2,19.98507462686567,671.1641791044776,1955.0,19.0,0,0
1308576,689115,128503,1,"University of Michigan, Ann Arbor",27837315.0,-1,1943,11,2,0,-1,0,0,416,1821.0,2.6163522012578615,1793,11.276729559748428,90,0.5660377358490566,-1.0,0,0,0,0.0,0.0,1943.0,122.0,71,0
1377456,529807,465273,1,California Institute of Technology,122411786.0,-1,1979,1,1,2,0,1,1,76,1951.0,1.2063492063492063,13304,211.17460317460316,75,1.1904761904761905,1979.0,8,1125,9,3.2093023255813953,77.30232558139535,1979.0,28.0,6,1
1374230,722601,722600,1,ETH Zürich,35440088.0,-1,1942,1,1,0,0,1,0,0,-1.0,0.0,0,0.0,0,0.0,1975.0,5,158,7,0.8333333333333334,26.333333333333332,1942.0,-1.0,0,0
1374234,722601,37965,0,ETH Zürich,35440088.0,-1,1935,22,9,0,1,1,0,95,1920.0,1.0106382978723405,9585,101.96808510638297,28,0.2978723404255319,1975.0,5,158,7,0.8333333333333334,26.333333333333332,1935.0,15.0,4,0
1374235,722601,157963,2,Université de Genève,,-1,1943,6,2,0,-1,1,0,0,-1.0,0.0,0,0.0,0,0.0,1975.0,5,158,7,0.8333333333333334,26.333333333333332,1943.0,-1.0,0,0
1374236,722601,56486,2,ETH Zürich,35440088.0,-1,1945,14,4,1,-1,1,1,19,1948.0,0.2878787878787879,237,3.590909090909091,1,0.015151515151515152,1975.0,5,158,7,0.8333333333333334,26.333333333333332,1945.0,-3.0,0,0
1374239,443748,722601,1,Rheinische Friedrich-Wilhelms-Universität Bonn,,-1,1973,2,2,0,-1,1,0,5,1975.0,0.8333333333333334,158,26.333333333333332,7,1.1666666666666667,1973.0,17,322,21,4.836734693877551,208.6530612244898,1973.0,-2.0,1,0
1374240,722602,722601,1,Rheinische Friedrich-Wilhelms-Universität Bonn,,-1,1969,2,2,2,-1,1,1,5,1975.0,0.8333333333333334,158,26.333333333333332,7,1.1666666666666667,1980.0,1,3,4,1.0,3.0,1969.0,-6.0,0,0
1374243,286200,722602,1,Rheinische Friedrich-Wilhelms-Universität Bonn,,-1,1986,2,1,0,0,1,0,1,1980.0,1.0,3,3.0,4,4.0,2002.0,3,0,3,1.0,0.0,1986.0,6.0,0,0
1374270,180708,61551,1,Stony Brook University,59553526.0,-1,1988,8,3,0,-1,1,0,302,1961.0,4.950819672131147,9015,147.78688524590163,586,9.60655737704918,1985.0,34,407,83,9.621621621621621,339.2162162162162,1985.0,27.0,59,23
1374295,722621,165083,1,Massachusetts Institute of Technology,63966007.0,-1,1971,4,2,1,-1,1,1,758,1967.0,15.791666666666666,18827,392.2291666666667,845,17.604166666666668,1971.0,19,166,21,15.254901960784315,355.52941176470586,1971.0,4.0,36,10
1374296,203676,722621,1,Massachusetts Institute of Technology,63966007.0,-1,1989,1,1,2,0,1,1,778,1971.0,15.254901960784315,18132,355.52941176470586,1056,20.705882352941178,1987.0,5,31,8,1.0,6.2,1987.0,18.0,16,4
1374301,501893,675315,1,Stanford University,97018004.0,-1,1986,3,1,0,0,0,0,72,1960.0,1.469387755102041,3058,62.40816326530612,75,1.530612244897959,-1.0,0,0,0,0.0,0.0,1986.0,26.0,20,0
1377008,723384,723383,1,University of London,124357947.0,-1,1967,2,2,0,-1,1,0,0,-1.0,0.0,0,0.0,0,0.0,1970.0,6,129,4,1.6923076923076923,152.71153846153845,1967.0,-1.0,0,0
1374487,411177,512808,1,California Institute of Technology,122411786.0,-1,1985,5,2,0,-1,0,0,195,1973.0,4.148936170212766,6554,139.4468085106383,172,3.6595744680851063,1999.0,5,21,12,0.875,6.5625,1985.0,12.0,17,0
1374523,176740,166939,1,"University of California, Los Angeles",161318765.0,-1,1957,5,2,0,-1,1,0,74,1961.0,1.2333333333333334,314,5.233333333333333,13,0.21666666666666667,1956.0,9,642,7,2.4153846153846152,110.66153846153846,1956.0,-4.0,0,0
1374539,679843,101134,1,Arizona State University,55732556.0,-1,1966,1,1,1,0,1,1,129,1967.0,2.4339622641509435,2172,40.9811320754717,104,1.9622641509433962,1973.0,20,890,18,4.083333333333333,72.44444444444444,1966.0,-1.0,3,0
1374552,30752,75620,1,Utrecht University,193662353.0,1981,1986,3,3,7,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1982.0,7,735,5,3.3,101.7,1982.0,-1.0,0,0
1374582,101134,25380,1,Massachusetts Institute of Technology,63966007.0,-1,1964,2,2,1,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1967.0,6,492,14,2.4339622641509435,40.9811320754717,1964.0,-1.0,0,0
1374731,272401,190456,1,"University of California, Santa Barbara",154570441.0,-1,1993,16,4,1,1,1,1,256,1984.0,6.7368421052631575,4932,129.78947368421052,354,9.31578947368421,1991.0,17,425,25,12.193548387096774,220.29032258064515,1991.0,9.0,31,7
1374735,211379,431426,1,"Ohio State University, Columbus",52357470.0,-1,1989,9,1,0,0,0,0,359,1967.0,6.648148148148148,7538,139.59259259259258,235,4.351851851851852,1987.0,24,798,13,21.62857142857143,867.8285714285714,1987.0,22.0,57,12
1374777,272457,186148,1,Brown University,27804330.0,-1,1992,11,2,0,-1,0,0,370,1965.0,6.491228070175438,14339,251.56140350877192,285,5.0,1993.0,21,598,26,13.10344827586207,164.58620689655172,1992.0,27.0,53,0
1374781,234515,145220,1,"University of Massachusetts, Amherst",24603500.0,-1,1977,6,2,2,-1,1,1,45,1981.0,1.5,3200,106.66666666666667,34,1.1333333333333333,1978.0,35,578,25,7.083333333333333,340.75,1977.0,-4.0,0,0
1374786,538585,286926,1,Southern Methodist University,178169726.0,-1,1993,12,3,0,-1,0,0,466,1972.0,9.510204081632653,17568,358.53061224489795,629,12.83673469387755,1988.0,7,353,14,2.1176470588235294,34.0,1988.0,21.0,42,7
1374791,272416,491121,1,Weizmann Institute of Science,53964585.0,-1,1971,3,1,0,0,0,0,92,1962.0,2.875,3057,95.53125,33,1.03125,1974.0,6,325,5,5.826086956521739,277.9130434782609,1971.0,9.0,22,0
1374799,722771,722772,1,Christian-Albrechts-Universität zu Kiel,,-1,1978,1,1,0,0,0,0,0,-1.0,0.0,0,0.0,0,0.0,1976.0,4,15,5,14.41304347826087,592.1521739130435,1976.0,-1.0,0,0
1374804,272435,722773,1,Medical College of Ohio,,-1,1995,1,1,0,0,0,0,0,-1.0,0.0,0,0.0,0,0.0,1997.0,1,0,1,1.68,11.32,1995.0,-1.0,0,0
1374848,348792,203708,1,"University of Washington, Seattle",201448701.0,-1,1984,4,2,2,-1,1,1,313,1969.0,5.90566037735849,7899,149.03773584905662,385,7.264150943396227,1982.0,8,109,12,15.25,641.875,1982.0,15.0,20,2
1374876,263810,299664,1,"University of Colorado, Boulder",188538660.0,-1,1990,9,4,0,1,0,0,0,-1.0,0.0,0,0.0,0,0.0,1987.0,1,32,3,4.6,203.74285714285713,1987.0,-1.0,0,0
1374878,395596,299664,1,"University of Colorado, Boulder",188538660.0,-1,1988,9,4,0,1,1,0,0,-1.0,0.0,0,0.0,0,0.0,1989.0,12,377,22,5.787878787878788,184.57575757575756,1988.0,-1.0,0,0
1374900,719883,299664,1,"University of Colorado, Boulder",188538660.0,-1,1985,9,3,0,-1,0,0,0,-1.0,0.0,0,0.0,0,0.0,2004.0,1,0,3,1.0,0.0,1985.0,-1.0,0,0
1374908,547360,165433,1,"University of Washington, Seattle",201448701.0,-1,1991,3,1,0,0,0,0,132,1964.0,2.693877551020408,8190,167.14285714285714,191,3.8979591836734695,1982.0,2,124,7,4.128205128205129,104.38461538461539,1982.0,27.0,15,2
1374913,235464,129031,1,Cornell University,205783295.0,-1,1975,4,1,3,0,1,1,251,1960.0,4.921568627450981,6165,120.88235294117646,256,5.019607843137255,1972.0,21,1902,18,10.62,543.18,1972.0,15.0,95,4
1374914,547360,235464,1,"University of Washington, Seattle",201448701.0,-1,1991,16,2,0,-1,0,0,531,1972.0,10.62,27159,543.18,781,15.62,1982.0,2,124,7,4.128205128205129,104.38461538461539,1982.0,19.0,63,2
1374939,250555,235464,1,"University of California, Los Angeles",161318765.0,-1,1994,16,2,5,-1,1,1,531,1972.0,10.62,27159,543.18,781,15.62,1970.0,1,0,1,6.076923076923077,456.5769230769231,1970.0,22.0,60,3
1376879,286915,447209,1,"University of California, San Diego",36258959.0,-1,1986,18,7,4,1,1,1,45,1969.0,0.8490566037735849,1578,29.77358490566038,64,1.2075471698113207,1925.0,1,3,1,2.051546391752577,76.68041237113403,1925.0,17.0,2,1
1374952,188111,67851,1,Massachusetts Institute of Technology,63966007.0,-1,1986,2,2,0,-1,0,0,584,1965.0,10.814814814814815,18998,351.81481481481484,679,12.574074074074074,1985.0,28,557,41,11.216216216216216,688.4864864864865,1985.0,21.0,80,6
1374955,249756,488579,1,Princeton University,20089843.0,-1,1992,1,1,1,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,1988.0,13,1004,50,8.676470588235293,597.2647058823529,1988.0,-1.0,0,0
1374956,249756,171009,0,Yale University,32971472.0,-1,1987,4,2,1,-1,1,1,126,1972.0,2.52,4396,87.92,59,1.18,1988.0,13,1004,50,8.676470588235293,597.2647058823529,1987.0,15.0,11,0
1376878,723351,447209,1,"University of California, San Diego",36258959.0,-1,1978,18,8,0,1,0,0,45,1969.0,0.8490566037735849,1578,29.77358490566038,64,1.2075471698113207,-1.0,0,0,0,0.0,0.0,1978.0,9.0,8,0
1374991,273125,690802,1,"Indiana University, Bloomington",592451.0,-1,1969,1,1,1,0,1,1,114,1959.0,2.7142857142857144,817,19.452380952380953,121,2.880952380952381,1969.0,1,6,2,1.0,6.0,1969.0,10.0,16,1
1374992,722822,273125,1,University of Hawai'i at Manoa,117965899.0,-1,1977,3,1,0,0,0,0,1,1969.0,1.0,6,6.0,2,2.0,1973.0,9,163,9,6.73469387755102,122.26530612244898,1973.0,8.0,0,0
1376851,723343,4583,1,University of Cambridge,241749.0,1983,1986,9,4,1,-1,1,1,337,1965.0,5.912280701754386,68324,1198.6666666666667,95,1.6666666666666667,1987.0,5,431,6,5.742857142857143,1786.6571428571428,1986.0,21.0,47,0
1375211,213258,496686,1,Johns Hopkins University,145311948.0,-1,1983,16,2,0,-1,0,0,414,1976.0,9.0,20030,435.4347826086956,595,12.934782608695652,1988.0,22,311,35,3.3125,39.96875,1983.0,7.0,14,0
1375291,605714,496686,1,Johns Hopkins University,145311948.0,-1,1985,16,3,0,-1,0,0,414,1976.0,9.0,20030,435.4347826086956,595,12.934782608695652,1982.0,34,1399,74,6.7,136.05,1982.0,9.0,38,19
1375295,186145,496686,1,Johns Hopkins University,145311948.0,-1,1988,16,4,9,-1,1,1,414,1976.0,9.0,20030,435.4347826086956,595,12.934782608695652,1985.0,48,2776,49,6.972972972972973,318.3783783783784,1985.0,12.0,58,32
1375298,689277,496686,1,Johns Hopkins University,145311948.0,-1,1992,16,3,0,-1,0,0,414,1976.0,9.0,20030,435.4347826086956,595,12.934782608695652,1987.0,22,1176,30,1.8823529411764706,60.088235294117645,1987.0,16.0,42,7
1375409,722940,722939,1,University of Oklahoma,8692664.0,-1,1967,7,2,1,-1,1,1,164,1965.0,2.9285714285714284,2817,50.30357142857143,115,2.0535714285714284,1965.0,4,122,5,2.0701754385964914,14.157894736842104,1965.0,2.0,2,0
1375410,722939,24523,1,Harvard University,136199984.0,-1,1955,26,4,2,-1,1,1,1,1978.0,1.0,0,0.0,3,3.0,1965.0,4,188,9,2.9285714285714284,50.30357142857143,1955.0,-23.0,0,0
1375411,300448,722940,1,University of North Texas,123534392.0,-1,1982,2,1,0,0,0,0,118,1965.0,2.0701754385964914,807,14.157894736842104,143,2.508771929824561,-1.0,0,0,0,0.0,0.0,1982.0,17.0,12,0
1375439,722769,70872,1,University of Cambridge,241749.0,-1,1965,7,4,0,-1,1,0,0,-1.0,0.0,0,0.0,0,0.0,1969.0,1,2,3,2.0576923076923075,30.634615384615383,1965.0,-1.0,0,0
1375459,722949,80979,1,Columbia University,78577930.0,-1,1958,14,3,0,-1,1,0,244,1950.0,3.4857142857142858,5423,77.47142857142858,337,4.814285714285714,1958.0,8,28,21,2.046875,76.40625,1958.0,8.0,21,0
1375469,263798,722949,1,University of Pennsylvania,79576946.0,-1,1989,1,1,0,0,0,0,131,1958.0,2.046875,4890,76.40625,182,2.84375,1990.0,40,1427,120,16.0625,499.28125,1989.0,31.0,14,1
1375489,213268,685541,1,University of Arizona,138006243.0,-1,1980,2,1,0,0,0,0,184,1961.0,3.1724137931034484,7062,121.75862068965517,234,4.0344827586206895,1996.0,16,502,22,1.6956521739130435,40.56521739130435,1980.0,19.0,6,0
1375601,722995,685768,1,Imperial College London,47508984.0,-1,1967,4,2,0,-1,0,0,6,1967.0,0.3157894736842105,52,2.736842105263158,2,0.10526315789473684,1969.0,2,37,3,3.7755102040816326,192.6122448979592,1967.0,0.0,1,0
1375610,167117,81328,1,University of Chicago,40347166.0,-1,1971,8,1,0,0,1,0,64,1980.0,1.641025641025641,3074,78.82051282051282,156,4.0,1969.0,7,155,10,10.226415094339623,156.77358490566039,1969.0,-9.0,0,0
1375620,722996,685768,1,Imperial College London,47508984.0,-1,1970,4,3,0,-1,0,0,6,1967.0,0.3157894736842105,52,2.736842105263158,2,0.10526315789473684,-1.0,0,0,0,0.0,0.0,1970.0,3.0,1,0
1375783,176794,128696,1,Harvard University,136199984.0,-1,1968,4,4,0,-1,1,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1968.0,-1.0,0,0
1375810,723050,24527,1,Harvard University,136199984.0,-1,1953,14,10,1,1,1,1,103,1937.0,1.3205128205128205,22995,294.8076923076923,46,0.5897435897435898,-1.0,0,0,0,0.0,0.0,1953.0,16.0,14,0
1375817,234518,723050,1,"Rutgers University, New Brunswick",102322142.0,-1,1968,1,1,0,0,0,0,0,-1.0,0.0,0,0.0,0,0.0,2004.0,8,144,19,0.8125,9.6875,1968.0,-1.0,0,0
1375819,174235,18134,1,"University of Washington, Seattle",201448701.0,-1,1994,1,1,0,0,0,0,285,1976.0,6.195652173913044,22008,478.4347826086956,407,8.847826086956522,1984.0,2,72,3,0.9142857142857143,124.97142857142858,1984.0,18.0,24,3
1375923,723078,67101,1,Technische Hochschule München,,-1,1969,9,4,1,-1,1,1,4,1994.0,1.0,22,5.5,5,1.25,-1.0,0,0,0,0.0,0.0,1969.0,-25.0,0,0
1375935,573173,169105,1,Stanford University,97018004.0,-1,1986,2,1,2,0,1,1,92,1959.0,1.803921568627451,1860,36.470588235294116,97,1.9019607843137254,1895.0,2,0,1,1.7559055118110236,30.35433070866142,1895.0,27.0,28,8
1375994,723091,132418,1,Stanford University,97018004.0,-1,1926,5,3,0,-1,0,0,25,1889.0,0.5434782608695652,69,1.5,7,0.15217391304347827,-1.0,0,0,0,0.0,0.0,1926.0,37.0,7,0
1376629,723275,678156,1,Friedrich-Alexander-Universität Erlangen-Nürnberg,,-1,1964,4,3,0,-1,1,0,0,-1.0,0.0,0,0.0,0,0.0,1991.0,1,0,1,1.0,0.0,1964.0,-1.0,0,0
1376084,723118,595024,1,University of Toronto,185261750.0,-1,1987,3,1,1,0,1,1,116,1971.0,2.36734693877551,3285,67.04081632653062,149,3.0408163265306123,1960.0,1,1,2,2.9672131147540983,63.21311475409836,1960.0,16.0,14,4
1376087,285115,723118,1,McMaster University,98251732.0,-1,1995,1,1,4,0,1,1,181,1960.0,2.9672131147540983,3856,63.21311475409836,280,4.590163934426229,1989.0,7,51,6,6.121212121212121,134.0909090909091,1989.0,35.0,40,15
589220,251130,190456,1,"University of California, Santa Barbara",154570441.0,-1,1995,16,4,0,-1,0,0,256,1984.0,6.7368421052631575,4932,129.78947368421052,354,9.31578947368421,1988.0,8,419,41,6.411764705882353,109.55882352941177,1988.0,11.0,45,11
1376172,723147,187281,1,"University of California, Berkeley",95457486.0,-1,1992,23,3,0,-1,0,0,756,1972.0,15.75,20595,429.0625,1359,28.3125,-1.0,0,0,0,0.0,0.0,1992.0,20.0,97,0
1376194,723153,723152,1,University of Alberta,154425047.0,-1,1994,2,2,5,-1,1,1,86,1958.0,1.4827586206896552,11379,196.18965517241378,39,0.6724137931034483,1991.0,19,506,16,16.838709677419356,1918.774193548387,1991.0,36.0,23,4
1376200,723152,723151,1,"Trinity College, Dublin",205274468.0,-1,1959,2,1,0,0,1,0,84,1921.0,0.875,4616,48.083333333333336,38,0.3958333333333333,1958.0,2,61,1,1.4827586206896552,196.18965517241378,1958.0,38.0,11,0
1376206,195520,676811,1,University of Wisconsin-Milwaukee,43579087.0,-1,1992,4,1,0,0,0,0,0,-1.0,0.0,0,0.0,0,0.0,1990.0,18,281,10,5.90625,470.125,1990.0,-1.0,0,0
1376345,235435,723195,1,Stanford University,97018004.0,-1,1963,1,1,1,0,1,1,7,1954.0,0.4117647058823529,27,1.588235294117647,10,0.5882352941176471,1963.0,28,372,14,3.7241379310344827,133.24137931034483,1963.0,9.0,2,0
1376380,723198,29728,2,Georg-August-Universität Göttingen,74656192.0,-1,1931,9,3,0,-1,0,0,26,1920.0,0.2653061224489796,1916,19.551020408163264,59,0.6020408163265306,-1.0,0,0,0,0.0,0.0,1931.0,11.0,2,0
1376465,351152,92542,1,Cornell University,205783295.0,-1,1985,27,5,0,1,0,0,389,1966.0,7.480769230769231,14838,285.34615384615387,580,11.153846153846153,1984.0,35,845,53,10.842105263157896,270.42105263157896,1984.0,19.0,85,4
1389593,727714,64709,1,University of Cambridge,241749.0,-1,1985,6,2,1,-1,1,1,948,1971.0,18.58823529411765,25931,508.45098039215685,831,16.294117647058822,-1.0,0,0,0,0.0,0.0,1985.0,14.0,57,0
1389595,727714,727717,1,University of Cambridge,241749.0,-1,1985,5,2,1,-1,1,1,170,1985.0,4.594594594594595,7648,206.7027027027027,306,8.27027027027027,-1.0,0,0,0,0.0,0.0,1985.0,0.0,8,0
1389661,726943,727725,1,"Ukrainian Academy of Sciences, Bogoliubov Institute for Theoretical Physics, Kiev",,-1,1974,1,1,0,0,1,0,0,-1.0,0.0,0,0.0,0,0.0,1997.0,7,23,2,1.0,7.666666666666667,1974.0,-1.0,0,0
1389663,726943,727726,1,"Ukrainian Academy of Sciences, Bogoliubov Institute for Theoretical Physics, Kiev",,-1,1984,1,1,1,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,1997.0,7,23,2,1.0,7.666666666666667,1984.0,-1.0,0,0
1390179,437408,36878,1,Boston University,111088046.0,1984,1989,56,2,5,-1,1,1,1349,1968.0,24.98148148148148,97821,1811.5,1011,18.72222222222222,1989.0,9,163,12,4.363636363636363,68.36363636363636,1989.0,21.0,57,2
1390190,437407,3204,1,Harvard University,136199984.0,1983,1989,18,3,1,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1984.0,6,141,3,5.842105263157895,136.52631578947367,1984.0,-1.0,0,0
1390276,727799,142132,1,Friedrich-Schiller-Universität Jena,,-1,1923,3,2,0,-1,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1923.0,-1.0,0,0
1390290,727400,727803,1,Universite de Paris,,-1,1975,3,3,7,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1975.0,-1.0,0,0
1390292,727803,727804,1,Universite de Paris,,-1,1960,5,1,3,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1960.0,-1.0,0,0
288105,72604,23346,0,University of Saint Petersburg,,-1,1912,23,5,1,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1912.0,-1.0,0,0
1390398,625350,727840,1,Technische Universität Dresden,78650965.0,-1,1971,1,1,0,0,1,0,0,-1.0,0.0,0,0.0,0,0.0,1969.0,6,172,10,6.245283018867925,131.52830188679246,1969.0,-1.0,0,0
1390400,727840,727841,1,Moscow State University,19880235.0,-1,1943,1,1,0,0,1,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1943.0,-1.0,0,0
1390401,727841,145137,1,,,-1,1918,4,1,1,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1918.0,-1.0,0,0
1390420,727847,56486,1,Universität Zürich,202697423.0,-1,1944,14,4,0,-1,0,0,19,1948.0,0.2878787878787879,237,3.590909090909091,1,0.015151515151515152,-1.0,0,0,0,0.0,0.0,1944.0,-4.0,0,0
1390427,55549,556740,2,University of Pittsburgh,170201317.0,1990,1992,12,4,0,-1,0,0,74,1964.0,1.3703703703703705,1759,32.574074074074076,59,1.0925925925925926,-1.0,0,0,0,0.0,0.0,1992.0,28.0,6,0
1390527,727409,678379,1,Leiden University,121797337.0,-1,1983,3,1,1,0,1,1,132,1975.0,2.869565217391304,7145,155.32608695652175,49,1.065217391304348,1970.0,1,0,3,9.538461538461538,372.0,1970.0,8.0,5,0
1390534,727878,727400,1,Universidad Autónoma de Madrid,,-1,1988,9,5,0,1,1,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1988.0,-1.0,0,0
1390537,727879,727400,1,Universidad Autónoma de Madrid,,-1,1992,9,5,0,1,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1992.0,-1.0,0,0
1390539,727880,727400,1,Universidad Autónoma de Madrid,,-1,1992,9,5,0,1,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1992.0,-1.0,0,0
1390544,727882,727400,1,Universidad Autónoma de Madrid,,-1,1983,9,1,0,0,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1983.0,-1.0,0,0
1390551,727884,727400,1,Universidad Autónoma de Madrid,,-1,1994,9,4,0,-1,1,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1994.0,-1.0,0,0
1390703,69530,727939,1,University of Surrey,28290843.0,-1,1995,1,1,2,0,1,1,13,2009.0,1.0,61,4.6923076923076925,10,0.7692307692307693,1995.0,16,424,39,9.851851851851851,130.44444444444446,1995.0,-14.0,0,0
1390707,183054,101203,0,Massachusetts Institute of Technology,63966007.0,-1,1993,10,3,0,-1,0,0,893,1962.0,14.883333333333333,92162,1536.0333333333333,1277,21.283333333333335,1993.0,2,323,6,7.758620689655173,357.3103448275862,1993.0,31.0,32,0
1390768,727955,723712,1,Stanford University,97018004.0,-1,1959,3,2,0,-1,0,0,70,1958.0,1.1666666666666667,3214,53.56666666666667,102,1.7,-1.0,0,0,0,0.0,0.0,1959.0,1.0,2,0
1390782,723712,468240,1,Stanford University,97018004.0,-1,1949,2,1,3,0,1,1,1,1973.0,1.0,162,162.0,3,3.0,1958.0,3,94,3,1.1666666666666667,53.56666666666667,1949.0,-24.0,0,0
1391048,565463,565524,1,University of Toronto,185261750.0,1969,1974,3,1,0,0,1,0,178,1965.0,3.63265306122449,3464,70.6938775510204,52,1.0612244897959184,1973.0,12,1050,10,2.2444444444444445,94.4888888888889,1973.0,9.0,13,2
1391120,728084,52267,3,UNIAX Corporation,,1992,1994,26,7,0,1,1,0,1011,1961.0,17.43103448275862,130473,2249.5344827586205,1163,20.051724137931036,1975.0,1,67,6,79.27659574468085,3227.425531914894,1975.0,33.0,159,13
1391232,67725,685925,1,University of Oxford,40120149.0,-1,1975,3,1,3,0,1,1,26,1966.0,0.6842105263157895,666,17.526315789473685,31,0.8157894736842105,1980.0,6,140,7,7.309523809523809,175.83333333333334,1975.0,9.0,9,0
1391238,273129,406910,1,Stanford University,97018004.0,-1,1983,3,3,11,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1979.0,9,48,7,4.023809523809524,64.92857142857143,1979.0,-1.0,0,0
1391262,728130,226890,1,Columbia University,78577930.0,-1,1992,4,1,0,0,0,0,200,1966.0,3.5714285714285716,26035,464.9107142857143,157,2.8035714285714284,1990.0,15,2514,21,4.096774193548387,236.93548387096774,1990.0,26.0,35,7
1391336,728141,468251,1,Massachusetts Institute of Technology,63966007.0,-1,1974,4,2,0,-1,0,0,14,1961.0,0.2641509433962264,1194,22.528301886792452,30,0.5660377358490566,1977.0,4,361,3,0.5581395348837209,28.023255813953487,1974.0,13.0,4,0
