CID,MenteeID,MentorID,MentorshipType,Institution,InstitutionMAGID,StartYear,StopYear,NumOfMenteesOfTheMentor,NumOfMenteesOfTheMentor10,NumOfMenteesOfTheMenteeIn20,BigOrSmall,Survival0,Survival1,TotalPubsOfMentor,YearOfTheFirstPubsOfMentorPubs,YearlyPubsOfMentor,TotalCitationOfMentor,YearlyCitationOfMentor,TotalCollaOfMentor,YearllyCollaOfMentor,YearOfTheFirstPubsOfMenteePubs,First5YearPubsOfMentee,First5YearCitationOfMentee,First5YearCollaOfMentee,YearlyPubsOfMentee,YearlyCitationOfMentee,BirthYearOfMentee,CareerAgeOfMentorInTraining,PubsOfMentorInTraning,CollaPubsOfWithMentor,S_Or_DP
4620,1687,3344,2,"Institut Pasteur, Paris",,1951,1952,14,1,5,-1,1,1,210,1951.0,3.28125,47215,737.734375,271,4.234375,1947.0,2,250,1,1.93939393939394,639.3787878787879,1947.0,1.0,11,0,1
4621,3482,205,1,University of Oxford,40120149.0,-1,1993,28,6,1,1,1,1,348,1961.0,5.8,48125,802.0833333333335,441,7.35,1993.0,8,891,15,3.7586206896551726,203.7586206896552,1993.0,32.0,57,4,1
4624,3549,205,1,University of Oxford,40120149.0,1990,1994,28,7,7,1,1,1,348,1961.0,5.8,48125,802.0833333333335,441,7.35,1990.0,6,828,8,3.21875,219.9375,1990.0,33.0,58,7,1
4629,3346,1691,2,National Institute of Mental Health,,-1,1962,25,2,2,-1,1,1,490,1948.0,6.712328767123287,106533,1459.3561643835615,392,5.36986301369863,1958.0,18,4067,18,15.953125,1507.375,1958.0,14.0,86,20,1
4642,3557,3558,1,"University of Michigan, Ann Arbor",27837315.0,-1,1961,10,1,0,-1,1,0,81,1979.0,3.24,3237,129.48,76,3.04,1959.0,6,1454,6,1.7105263157894737,219.05263157894737,1959.0,-18.0,0,0,1
4646,1710,3561,1,University of Budapest,,-1,1923,2,1,0,-1,1,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1923.0,-1.0,0,0,0
4655,338,3568,1,Case Western Reserve University,58956616.0,1990,1994,16,1,11,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1991.0,13,2915,22,12.193548387096774,1106.774193548387,1991.0,-1.0,0,0,1
4673,540,418,1,Vanderbilt University,200719446.0,1984,1989,41,4,9,1,1,1,554,1970.0,10.653846153846152,82128,1579.3846153846155,408,7.8461538461538485,1986.0,13,4701,12,4.5,437.02777777777777,1986.0,19.0,51,11,1
4682,3597,1347,2,University of Chicago,40347166.0,1992,1995,8,1,1,-1,1,1,248,1967.0,5.061224489795919,20028,408.73469387755097,188,3.836734693877552,1992.0,4,342,4,2.433333333333333,35.0,1992.0,28.0,33,0,1
4683,3597,1348,2,University of Chicago,40347166.0,1992,1995,3,1,1,-1,1,1,203,1968.0,3.830188679245283,17662,333.24528301886795,122,2.30188679245283,1992.0,4,342,4,2.433333333333333,35.0,1992.0,27.0,36,0,1
4684,3597,3598,1,Columbia University,78577930.0,1987,1992,10,2,1,-1,1,1,209,1982.0,5.225,5714,142.85,137,3.425,1992.0,4,342,4,2.433333333333333,35.0,1992.0,10.0,20,4,1
4690,2003,3600,1,Stanford University,97018004.0,-1,1985,1,1,20,-1,1,1,50,1971.0,1.162790697674419,6788,157.86046511627907,42,0.9767441860465116,1982.0,6,767,4,12.7,5674.225,1982.0,14.0,17,3,1
4698,2565,1280,1,"University of California, Berkeley",95457486.0,1989,1993,7,2,1,-1,1,1,72,1973.0,1.6744186046511629,8905,207.09302325581402,79,1.837209302325581,1993.0,5,940,4,1.4814814814814814,85.62962962962962,1993.0,20.0,7,3,1
4699,2565,652,0,"University of California, Berkeley",95457486.0,1986,1990,14,3,1,-1,1,1,424,1928.0,4.711111111111111,43836,487.06666666666666,232,2.5777777777777784,1993.0,5,940,4,1.4814814814814814,85.62962962962962,1990.0,62.0,36,0,1
4703,3610,1369,1,Yale University,32971472.0,1986,1992,4,3,1,-1,1,1,41,1977.0,1.4137931034482758,23397,806.7931034482757,25,0.8620689655172413,1988.0,4,1006,9,2.235294117647059,305.0,1988.0,15.0,17,3,1
4727,3628,1336,1,Massachusetts Institute of Technology,63966007.0,-1,1969,21,3,0,1,1,0,705,1953.0,10.217391304347826,181454,2629.768115942029,384,5.565217391304348,1968.0,8,5797,2,3.8703703703703702,849.1481481481482,1968.0,16.0,61,0,1
4735,3634,1545,1,University of Tokyo,74801974.0,1988,1990,15,1,6,-1,1,1,144,1964.0,2.5714285714285716,33686,601.5357142857142,172,3.071428571428572,1991.0,5,1049,18,5.0,1108.516129032258,1990.0,26.0,11,0,1
4737,3634,85,0,Max Planck Institute Frankfurt,,1991,1991,45,9,6,1,1,1,662,1969.0,12.490566037735848,127795,2411.2264150943397,747,14.094339622641508,1991.0,5,1049,18,5.0,1108.516129032258,1991.0,22.0,81,0,1
4738,3636,484,1,University of Pennsylvania,79576946.0,1972,1975,30,4,17,1,1,1,193,1964.0,3.327586206896552,31867,549.4310344827586,163,2.810344827586207,1973.0,5,224,11,2.142857142857143,185.3061224489796,1973.0,11.0,11,0,1
4756,3647,2585,1,"State University of New York, Buffalo",63190737.0,1982,1988,30,7,0,1,0,0,110,1968.0,2.1153846153846154,15483,297.75,100,1.9230769230769231,-1.0,0,0,0,0.0,0.0,1988.0,20.0,17,0,0
4773,3663,85,2,Max Planck Institute Frankfurt,,1987,1995,45,11,2,1,1,1,662,1969.0,12.490566037735848,127795,2411.2264150943397,747,14.094339622641508,1979.0,4,798,14,10.511627906976743,1543.1162790697674,1979.0,26.0,107,30,1
4774,3662,85,1,Max Planck Institute Frankfurt,,-1,1993,45,9,14,1,1,1,662,1969.0,12.490566037735848,127795,2411.2264150943397,747,14.094339622641508,1986.0,13,12395,12,10.472222222222221,1070.0833333333333,1986.0,24.0,83,19,1
4787,3672,3673,1,University of Toronto,185261750.0,1978,1981,20,1,12,-1,1,1,192,1957.0,3.2,114892,1914.8666666666666,134,2.2333333333333334,1971.0,2,197,13,12.423076923076925,2936.8076923076924,1971.0,24.0,17,5,1
4788,1767,3674,1,University of Oxford,40120149.0,1988,1992,7,1,12,-1,1,1,3,2006.0,0.6,264,52.8,9,1.8,1991.0,4,1707,6,5.741935483870968,1080.9032258064515,1991.0,-14.0,0,0,1
4805,364,3682,1,University of Cambridge,241749.0,-1,1954,3,1,23,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1955.0,11,2348,2,2.8412698412698414,617.3650793650794,1954.0,-1.0,0,0,1
4809,8064,24297,2,Bell Laboratories,,1965,1967,39,4,0,1,0,0,254,1974.0,5.291666666666667,44807,933.4791666666664,219,4.5625,1963.0,7,384,8,4.898305084745763,250.91525423728814,1963.0,-7.0,0,0,1
4810,24297,1947,3,MRC Laboratory of Molecular Biology,,1962,1963,13,3,32,1,1,1,180,1952.0,2.647058823529412,86079,1265.8676470588236,99,1.4558823529411764,1974.0,6,876,13,5.291666666666667,933.4791666666664,1963.0,11.0,18,0,1
4811,24297,2851,3,MRC Laboratory of Molecular Biology,,1962,1963,43,6,32,1,1,1,406,1957.0,6.246153846153848,100487,1545.9538461538461,567,8.723076923076922,1974.0,6,876,13,5.291666666666667,933.4791666666664,1963.0,6.0,14,0,1
4813,3179,24297,1,Yale University,32971472.0,-1,1991,39,14,0,1,0,0,254,1974.0,5.291666666666667,44807,933.4791666666664,219,4.5625,1992.0,13,3079,26,4.833333333333333,768.9666666666667,1991.0,17.0,69,7,1
4850,3409,2147,1,,,-1,1967,4,2,0,-1,1,0,17,1949.0,0.2786885245901639,3233,53.0,7,0.11475409836065575,1966.0,8,661,7,3.6363636363636362,493.01818181818186,1966.0,18.0,1,0,1
4852,3709,3710,1,University of Berne,,-1,1931,4,3,2,1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1943.0,2,130,3,1.78125,29.15625,1931.0,-1.0,0,0,1
4854,3439,175,1,"University of Washington, Seattle",201448701.0,1971,1975,46,5,6,1,1,1,262,1966.0,4.763636363636363,70269,1277.6181818181815,208,3.7818181818181817,1976.0,5,958,6,2.6,792.4,1975.0,9.0,19,0,1
4881,917,3215,1,Neurobiology Australian National University,,1971,1973,26,1,1,-1,1,1,344,1967.0,6.254545454545455,46478,845.0545454545454,495,9.0,1971.0,11,1438,5,2.28,534.1,1971.0,6.0,14,2,1
4893,1382,150,1,University of Rochester,5388228.0,1936,1938,6,4,0,1,1,0,128,1925.0,1.4382022471910112,8107,91.08988764044943,102,1.146067415730337,1949.0,12,3790,15,0.6136363636363636,389.4772727272728,1938.0,13.0,28,0,1
4935,3082,84934,1,Albert-Ludwigs-Universität Freiburg,,-1,1984,1,1,2,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1987.0,16,3805,44,33.05714285714286,2112.4857142857145,1984.0,-1.0,0,0,1
4938,3082,876,2,Massachusetts General Hospital,,-1,1985,11,2,2,-1,1,1,766,1976.0,16.652173913043477,174649,3796.717391304348,1864,40.52173913043478,1987.0,16,3805,44,33.05714285714286,2112.4857142857145,1985.0,9.0,48,0,1
4955,3098,3782,0,University of Western Ontario,125749732.0,1993,1993,5,2,23,-1,1,1,45,1987.0,1.875,6148,256.1666666666667,51,2.125,1993.0,6,1847,14,2.5517241379310347,226.93103448275863,1993.0,6.0,13,0,1
4962,8490,16523,1,California Institute of Technology,122411786.0,-1,1960,26,5,0,1,0,0,371,1942.0,5.3,59340,847.7142857142858,494,7.057142857142857,1959.0,6,900,3,1.5,225.0,1959.0,18.0,27,5,0
4963,3784,24297,1,Yale University,32971472.0,-1,1995,39,6,1,1,1,1,254,1974.0,5.291666666666667,44807,933.4791666666664,219,4.5625,-1.0,0,0,0,0.0,0.0,1995.0,21.0,54,0,0
4964,18761,3005,1,"University of California, Berkeley",95457486.0,-1,1984,1,1,4,-1,1,1,386,1969.0,8.041666666666666,30325,631.7708333333334,585,12.1875,1986.0,19,1487,25,7.666666666666668,880.6111111111113,1984.0,15.0,68,1,1
4965,18761,36847,1,"University of California, Berkeley",95457486.0,-1,1984,6,3,4,1,1,1,804,1978.0,18.272727272727273,102524,2330.090909090909,1660,37.72727272727273,1986.0,19,1487,25,7.666666666666668,880.6111111111113,1984.0,6.0,10,0,1
5011,3821,3822,1,Brown University,27804330.0,1974,1978,9,2,5,-1,1,1,4,1976.0,0.8,277,55.4,7,1.4,1977.0,11,1551,6,3.8409090909090913,432.3863636363636,1977.0,2.0,4,0,1
5012,3820,78,0,"State University of New York, Upstate Medical University",20388574.0,1994,1995,1,1,12,-1,1,1,20,1994.0,0.8,2647,105.88,5,0.2,2002.0,13,2223,23,8.1,431.8,1995.0,1.0,2,0,1
5014,3514,596,1,Harvard University,136199984.0,-1,1957,15,3,1,1,1,1,145,1934.0,1.7261904761904765,48034,571.8333333333334,66,0.7857142857142857,1884.0,2,2,1,0.725,79.2,1884.0,23.0,21,0,1
5015,53587,3514,2,John B. Pierce Laboratory,,1975,1978,2,1,1,-1,1,1,87,1884.0,0.725,9504,79.2,62,0.5166666666666667,1974.0,10,698,6,2.625,288.7708333333333,1974.0,94.0,15,4,1
5017,1329,3822,1,Brown University,27804330.0,1963,1968,9,3,1,1,1,1,4,1976.0,0.8,277,55.4,7,1.4,1969.0,14,1438,12,4.384615384615385,430.7884615384616,1968.0,-8.0,0,0,1
5021,3824,116,1,University of Cambridge,241749.0,-1,1939,15,3,6,1,1,1,7,1923.0,0.4117647058823529,560,32.94117647058823,5,0.29411764705882354,1941.0,1,445,1,1.1489361702127658,151.42553191489358,1939.0,16.0,2,0,1
5023,3816,3829,2,Max Planck Institut für Verhaltensphysiologie,,1983,1985,3,1,2,-1,1,1,159,1944.0,2.271428571428572,20655,295.07142857142856,53,0.7571428571428571,1983.0,1,2,1,5.487179487179486,729.0512820512822,1983.0,41.0,21,0,1
5024,3036,3829,3,University of Munich,,1966,1968,3,1,1,-1,1,1,159,1944.0,2.271428571428572,20655,295.07142857142856,53,0.7571428571428571,2007.0,3,46,9,0.5,7.666666666666668,1968.0,24.0,17,0,0
5096,3893,2045,2,Yale University,32971472.0,1975,1976,11,2,10,-1,1,1,145,1964.0,3.020833333333333,45099,939.5625,36,0.75,1983.0,9,402,9,3.717948717948718,324.2564102564103,1976.0,12.0,16,0,1
5097,3893,3894,1,Oregon Health and Science University,165690674.0,1971,1975,3,2,10,-1,1,1,24,1948.0,0.6857142857142857,893,25.514285714285716,27,0.7714285714285715,1983.0,9,402,9,3.717948717948718,324.2564102564103,1975.0,27.0,8,0,1
5131,3913,607,1,University of Cambridge,241749.0,1992,1995,25,4,6,1,1,1,429,1988.0,13.0,82305,2494.090909090909,406,12.303030303030305,1994.0,25,5584,17,36.964285714285715,3068.642857142857,1994.0,7.0,49,5,1
5147,138,3036,1,University of Munich,,-1,1985,35,1,16,-1,1,1,3,2007.0,0.5,46,7.666666666666668,9,1.5,1970.0,1,0,5,22.25,1795.0,1970.0,-22.0,0,0,1
5154,1067,3926,1,Utrecht University,193662353.0,-1,1937,2,2,8,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1937.0,-1.0,0,0,0
5155,23498,3926,1,Utrecht University,193662353.0,-1,1937,2,2,0,-1,1,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1937.0,-1.0,0,0,0
5168,3816,15,0,University College London,45129253.0,1988,1988,18,1,2,-1,1,1,255,1969.0,4.811320754716982,54739,1032.811320754717,171,3.2264150943396226,1983.0,1,2,1,5.487179487179486,729.0512820512822,1983.0,19.0,17,0,1
5173,3938,3672,2,Harvard University,136199984.0,1993,1995,39,4,8,1,1,1,646,1971.0,12.423076923076925,152714,2936.8076923076924,574,11.038461538461537,1992.0,35,7542,48,6.066666666666666,886.9,1992.0,24.0,88,11,1
5179,3186,2290,1,"University of North Carolina, Chapel Hill",114027177.0,1989,1994,54,1,8,-1,1,1,299,1977.0,6.953488372093022,76447,1777.8372093023254,302,7.023255813953488,1989.0,3,200,7,6.606060606060606,930.3636363636364,1989.0,17.0,36,3,1
5198,291,24297,2,Bell Laboratories,,1977,1979,39,14,0,1,0,0,254,1974.0,5.291666666666667,44807,933.4791666666664,219,4.5625,-1.0,0,0,0,0.0,0.0,1979.0,5.0,13,0,0
5235,3967,736,1,Northwestern University,111979921.0,-1,1954,7,1,1,-1,1,1,188,1948.0,2.647887323943662,19921,280.5774647887324,77,1.0845070422535212,1955.0,4,626,2,3.5,469.8709677419355,1954.0,6.0,29,0,1
5246,10430,264,1,Yale University,32971472.0,-1,1933,14,3,6,1,1,1,71,1916.0,1.0,21301,300.01408450704224,27,0.38028169014084506,1965.0,4,723,5,2.0,361.5,1933.0,17.0,21,0,0
5251,3985,3994,2,Stanford University,97018004.0,1978,1979,1,1,6,-1,1,1,118,1966.0,2.5106382978723403,16588,352.93617021276594,151,3.2127659574468086,1981.0,33,4564,61,4.742857142857143,663.0285714285715,1979.0,13.0,31,0,1
5252,3985,3995,2,Utrecht University,193662353.0,1977,1978,14,6,6,1,1,1,163,1972.0,4.075,15884,397.1,160,4.0,1981.0,33,4564,61,4.742857142857143,663.0285714285715,1978.0,6.0,39,0,1
5272,3998,4007,1,University of Virginia,51556381.0,1987,1991,17,3,5,-1,1,1,97,1978.0,2.2045454545454546,8300,188.63636363636363,84,1.9090909090909087,1977.0,1,201,2,1.6888888888888889,167.66666666666666,1977.0,13.0,19,4,1
5275,4010,3985,2,"University of Washington, Seattle",201448701.0,1991,1995,11,4,0,1,0,0,166,1981.0,4.742857142857143,23206,663.0285714285715,276,7.885714285714287,1992.0,6,830,4,1.5,207.5,1992.0,14.0,52,6,0
5277,3984,4014,2,Albert Einstein College of Medicine,129975664.0,1981,1982,12,1,2,-1,1,1,896,1966.0,16.0,98439,1757.8392857142858,1469,26.232142857142854,1983.0,23,3795,37,4.794871794871796,712.6410256410257,1982.0,16.0,26,0,1
5278,3984,4015,2,Albert Einstein College of Medicine,129975664.0,1981,1982,10,1,2,-1,1,1,194,1954.0,3.4642857142857144,60321,1077.1607142857142,244,4.357142857142857,1983.0,23,3795,37,4.794871794871796,712.6410256410257,1982.0,28.0,27,0,1
5288,4023,1687,1,California Institute of Technology,122411786.0,1972,1976,36,4,4,1,1,1,128,1947.0,1.93939393939394,42199,639.3787878787879,193,2.9242424242424243,1972.0,8,2432,9,4.8775510204081645,752.6938775510204,1972.0,29.0,9,1,1
5289,4023,112,2,Harvard University,136199984.0,1976,1980,19,5,5,1,1,1,117,1957.0,2.0172413793103448,113126,1950.448275862069,27,0.4655172413793103,1972.0,8,2432,9,4.8775510204081645,752.6938775510204,1972.0,23.0,14,0,1
5290,4023,64,2,Harvard Medical School,136199984.0,1976,1980,32,7,5,1,1,1,94,1958.0,1.5666666666666669,109612,1826.8666666666666,92,1.5333333333333334,1972.0,8,2432,9,4.8775510204081645,752.6938775510204,1972.0,22.0,15,0,1
5311,4043,4023,2,"University of California, San Diego",36258959.0,1981,1985,22,1,3,-1,1,1,239,1972.0,4.8775510204081645,36882,752.6938775510204,335,6.83673469387755,1980.0,5,866,4,4.047619047619048,761.1190476190477,1980.0,13.0,17,3,1
5325,4058,118,1,California Institute of Technology,122411786.0,1971,1973,16,3,2,1,1,1,139,1939.0,1.9857142857142849,30052,429.31428571428563,49,0.7,1975.0,9,1629,4,2.891304347826087,351.5217391304348,1973.0,34.0,21,0,1
5333,4063,4058,1,"University of California, Los Angeles",161318765.0,1985,1991,20,2,3,-1,1,1,133,1975.0,2.891304347826087,16170,351.5217391304348,182,3.9565217391304346,1985.0,3,2401,5,4.729729729729732,338.4864864864865,1985.0,16.0,20,2,1
5350,866,4079,1,University of Keele,,1971,1976,1,1,1,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1985.0,2,16,1,0.6857142857142857,50.97142857142857,1976.0,-1.0,0,0,1
5352,2481,4081,1,"University of Basel, Friedrich Miescher Institut",1850255.0,1984,1990,2,1,8,-1,1,1,174,1972.0,4.578947368421051,11884,312.7368421052632,220,5.7894736842105265,1962.0,1,12,2,0.8983050847457628,91.8813559322034,1962.0,18.0,31,3,1
5354,2481,4082,1,"University of Basel, Friedrich Miescher Institut",1850255.0,1984,1990,1,1,8,-1,1,1,11,1987.0,0.7333333333333333,830,55.33333333333334,31,2.066666666666667,1962.0,1,12,2,0.8983050847457628,91.8813559322034,1962.0,3.0,6,3,1
5397,2091,4110,2,University of Maryland School of Medicine,126744593.0,1983,1985,29,6,10,1,1,1,124,1976.0,2.7555555555555555,21750,483.33333333333326,164,3.644444444444445,1980.0,4,250,8,5.547619047619048,914.0952380952381,1980.0,9.0,9,0,1
5398,4110,2467,1,Department of Psychology - Harvard University,,1972,1977,11,1,22,-1,1,1,61,1978.0,2.5416666666666665,8700,362.5,64,2.6666666666666665,1976.0,15,5158,11,2.7555555555555555,483.33333333333326,1976.0,-1.0,2,0,1
5399,4110,812,2,"University of California, San Francisco",180670191.0,1977,1981,65,3,25,1,1,1,412,1969.0,7.773584905660377,150517,2839.9433962264147,460,8.679245283018869,1976.0,15,5158,11,2.7555555555555555,483.33333333333326,1976.0,12.0,35,12,1
5405,2177,1777,2,Brown University,27804330.0,1989,1991,60,6,5,1,1,1,311,1968.0,5.7592592592592595,110196,2040.666666666667,482,8.925925925925926,1982.0,5,325,4,2.1025641025641018,499.0769230769232,1982.0,23.0,43,0,1
5437,4131,4132,1,"Panum Institute, Copenhagen",176993332.0,1976,1979,1,1,1,-1,1,1,26,1962.0,0.5416666666666666,4169,86.85416666666669,11,0.22916666666666666,1969.0,1,0,1,12.339622641509434,963.8490566037736,1969.0,17.0,6,1,1
5442,4133,4135,1,City College of New York,125687163.0,1979,1981,3,1,1,-1,1,1,85,1976.0,1.8478260869565213,6390,138.91304347826087,152,3.3043478260869565,1981.0,7,1395,12,9.195121951219512,1149.2439024390244,1981.0,5.0,7,3,1
5443,4133,4134,1,Columbia University,78577930.0,1981,1982,1,1,2,-1,1,1,11,1960.0,0.1774193548387097,1265,20.40322580645161,8,0.12903225806451613,1981.0,7,1395,12,9.195121951219512,1149.2439024390244,1981.0,22.0,0,0,1
5445,4138,394,1,"University of California, San Diego",36258959.0,-1,1981,52,3,5,1,1,1,480,1966.0,8.571428571428571,148647,2654.410714285714,324,5.785714285714287,1977.0,6,4704,21,5.377777777777778,1112.9555555555555,1977.0,15.0,34,5,1
5447,4016,4138,1,"University of Illinois, Urbana-Champaign",157725225.0,1989,1995,19,3,14,-1,1,1,242,1977.0,5.377777777777778,50083,1112.9555555555555,359,7.977777777777778,1994.0,19,7556,20,16.392857142857142,3493.714285714286,1994.0,18.0,13,4,1
5454,4144,24,2,University of Rochester Medical Center,28792581.0,1991,1994,32,4,0,1,0,0,147,1980.0,3.5,50821,1210.0238095238094,72,1.7142857142857142,1983.0,6,1340,3,1.2307692307692308,98.0,1983.0,14.0,17,1,1
5455,4145,24,2,Baylor College of Medicine,181547552.0,1992,1995,32,4,4,1,1,1,147,1980.0,3.5,50821,1210.0238095238094,72,1.7142857142857142,1990.0,6,694,4,2.15625,154.4375,1990.0,15.0,18,0,1
5459,4147,24,1,University of Rochester Medical Center,28792581.0,-1,1992,32,4,0,1,0,0,147,1980.0,3.5,50821,1210.0238095238094,72,1.7142857142857142,1988.0,5,1819,8,1.0,354.1428571428572,1988.0,12.0,17,6,0
5482,4163,1137,1,Seoul National University,139264467.0,1991,1995,16,2,1,-1,1,1,34,1984.0,1.0,2232,65.64705882352939,34,1.0,2002.0,10,1320,41,2.15,139.8,1995.0,11.0,1,0,1
5512,4182,1273,1,Johns Hopkins University School of Medicine,2799853436.0,1989,1993,100,8,0,1,0,0,433,1979.0,10.069767441860462,109240,2540.4651162790697,1321,30.72093023255814,-1.0,0,0,0,0.0,0.0,1993.0,14.0,55,0,0
5522,4192,1273,1,Johns Hopkins University School of Medicine,2799853436.0,1992,1995,100,9,0,1,0,0,433,1979.0,10.069767441860462,109240,2540.4651162790697,1321,30.72093023255814,1990.0,5,553,11,2.2592592592592595,74.96296296296295,1990.0,16.0,60,3,1
5528,4198,1273,1,Johns Hopkins University School of Medicine,2799853436.0,1992,1995,100,9,0,1,0,0,433,1979.0,10.069767441860462,109240,2540.4651162790697,1321,30.72093023255814,1993.0,4,2491,9,0.8,498.2,1993.0,16.0,60,4,0
5529,4199,1273,1,Johns Hopkins University School of Medicine,2799853436.0,1988,1992,100,7,0,1,0,0,433,1979.0,10.069767441860462,109240,2540.4651162790697,1321,30.72093023255814,1991.0,3,533,8,4.67741935483871,405.19354838709677,1991.0,13.0,52,3,1
5533,4173,4202,1,University of Chicago,40347166.0,1937,1940,7,1,1,-1,1,1,117,1916.0,1.1470588235294117,33787,331.2450980392157,39,0.38235294117647056,1937.0,6,302,5,0.8395061728395061,110.38271604938272,1937.0,24.0,8,0,1
5534,738,1124,1,Harvard University,136199984.0,-1,1959,12,3,0,1,1,0,264,1949.0,3.7183098591549295,56166,791.0704225352112,101,1.4225352112676055,1966.0,9,16414,3,0.9464285714285714,388.375,1959.0,10.0,18,0,1
5536,397,4172,1,"University of Michigan, Ann Arbor",27837315.0,1980,1985,23,3,22,1,1,1,137,1967.0,2.537037037037037,33432,619.1111111111112,163,3.0185185185185186,1982.0,8,4340,12,4.0256410256410255,950.6666666666664,1982.0,18.0,10,1,1
5538,23201,27341,1,Vrije Universiteit Amsterdam,865915315.0,-1,1985,4,3,9,1,1,1,1,1984.0,1.0,130,130.0,4,4.0,1985.0,2,160,5,11.756756756756756,2193.054054054054,1985.0,1.0,1,0,1
5550,4202,4211,1,University of Chicago,40347166.0,-1,1917,1,1,2,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1916.0,8,350,1,1.1470588235294117,331.2450980392157,1916.0,-1.0,0,0,1
5554,1635,3117,1,Stanford University,97018004.0,-1,1968,10,3,3,1,1,1,304,1952.0,4.470588235294118,26993,396.9558823529412,165,2.426470588235294,1965.0,14,10695,7,3.982456140350877,1053.8070175438595,1965.0,16.0,62,10,1
5562,3763,1275,1,Stanford University,97018004.0,-1,1977,33,3,3,1,1,1,202,1958.0,3.543859649122807,53745,942.8947368421052,115,2.017543859649123,1972.0,4,330,2,4.4,378.9,1972.0,19.0,32,0,1
5582,4231,4172,1,"University of Michigan, Ann Arbor",27837315.0,-1,1983,23,3,4,1,1,1,137,1967.0,2.537037037037037,33432,619.1111111111112,163,3.0185185185185186,1978.0,4,2579,6,1.3571428571428572,152.54761904761904,1978.0,16.0,6,2,1
5589,4237,27341,1,Vrije Universiteit Amsterdam,865915315.0,-1,1980,4,3,0,1,0,0,1,1984.0,1.0,130,130.0,4,4.0,-1.0,0,0,0,0.0,0.0,1980.0,-4.0,0,0,0
5591,4238,1231,1,Harvard Medical School,136199984.0,1986,1993,28,5,8,1,1,1,189,1977.0,4.2,38160,848.0,439,9.755555555555556,1963.0,9,3115,6,7.491525423728813,1040.627118644068,1963.0,16.0,19,5,1
5599,4247,4248,1,Stanford University School of Medicine,97018004.0,-1,1992,10,3,14,-1,1,1,90,1951.0,1.3636363636363635,34572,523.8181818181819,113,1.7121212121212122,1991.0,11,3319,8,2.161290322580645,243.90322580645162,1991.0,41.0,24,8,1
5607,100,1674,1,Max Planck Institute for Biological Cybernetics,,1980,1982,11,2,26,-1,1,1,127,1958.0,2.351851851851852,8913,165.05555555555554,15,0.2777777777777778,1982.0,36,15419,23,20.025,4397.05,1982.0,24.0,13,0,1
5632,4169,2564,0,"University of California, Los Angeles",161318765.0,-1,1990,26,1,5,-1,1,1,174,1968.0,3.2222222222222223,37186,688.6296296296298,155,2.8703703703703702,1995.0,9,5515,21,2.3076923076923075,380.6153846153846,1990.0,22.0,15,0,1
5643,4273,4285,1,Yale University,32971472.0,1980,1987,12,3,4,-1,1,1,182,1969.0,3.4339622641509435,34835,657.2641509433962,125,2.358490566037736,1985.0,9,567,9,3.351351351351352,190.8108108108108,1985.0,18.0,32,0,1
5645,4273,4284,1,Yale University,32971472.0,1980,1987,4,3,4,-1,1,1,1,1963.0,1.0,422,422.0,2,2.0,1985.0,9,567,9,3.351351351351352,190.8108108108108,1985.0,24.0,0,0,1
5651,4293,712,1,"University of California, Berkeley",95457486.0,1988,1995,18,3,1,-1,1,1,147,1981.0,3.5853658536585367,14833,361.780487804878,185,4.512195121951219,1993.0,3,189,3,0.48,16.36,1993.0,14.0,14,3,1
5656,236,4287,1,"University of California, San Diego",36258959.0,-1,1985,14,1,29,-1,1,1,116,1964.0,2.109090909090909,144372,2624.9454545454546,62,1.1272727272727272,1986.0,20,10989,41,28.277777777777786,7979.25,1985.0,21.0,42,0,1
5657,3132,4297,1,University of Oxford,40120149.0,-1,1962,3,1,0,-1,1,0,0,-1.0,0.0,0,0.0,0,0.0,1960.0,11,4543,3,2.2181818181818183,1197.8,1960.0,-1.0,0,0,1
5663,3894,1277,1,Yale University,32971472.0,-1,1940,23,1,1,-1,1,1,187,1934.0,2.2,32050,377.05882352941177,207,2.4352941176470586,1948.0,2,242,4,0.6857142857142857,25.514285714285716,1940.0,6.0,12,0,1
5664,2045,144,1,University of Pennsylvania,79576946.0,-1,1966,11,2,2,-1,1,1,38,1948.0,0.6229508196721312,15961,261.655737704918,24,0.3934426229508197,1964.0,13,10423,5,3.020833333333333,939.5625,1964.0,18.0,6,1,1
5685,4319,3344,2,"Institut Pasteur, Paris",,1984,1986,14,1,8,-1,1,1,210,1951.0,3.28125,47215,737.734375,271,4.234375,1977.0,8,1084,16,9.6,2438.777777777778,1977.0,35.0,26,10,1
5702,3438,493,1,Rockefeller University,83399316.0,-1,1982,28,4,20,1,1,1,565,1958.0,9.112903225806454,121654,1962.161290322581,387,6.241935483870968,1974.0,2,78,9,6.8125,4285.625,1974.0,24.0,59,8,1
