CID,MenteeID,MentorID,MentorshipType,Institution,InstitutionMAGID,StartYear,StopYear,NumOfMenteesOfTheMentor,NumOfMenteesOfTheMentor10,NumOfMenteesOfTheMenteeIn20,BigOrSmall,Survival0,Survival1,TotalPubsOfMentor,YearOfTheFirstPubsOfMentorPubs,YearlyPubsOfMentor,TotalCitationOfMentor,YearlyCitationOfMentor,TotalCollaOfMentor,YearllyCollaOfMentor,YearOfTheFirstPubsOfMenteePubs,First5YearPubsOfMentee,First5YearCitationOfMentee,First5YearCollaOfMentee,YearlyPubsOfMentee,YearlyCitationOfMentee,BirthYearOfMentee,CareerAgeOfMentorInTraining,PubsOfMentorInTraning,CollaPubsOfWithMentor,S_Or_DP
1683065,811399,811067,1,"University of Crete, Greece",142617266.0,-1,1993,16,4,0,-1,0,0,20,1976.0,2.5,234,29.25,20,2.5,-1.0,0,0,0,0.0,0.0,1993.0,17.0,0,0,0
1683099,811415,763461,1,University of New Mexico,169521973.0,1992,1993,1,1,0,0,0,0,75,1987.0,3.125,1022,42.583333333333336,53,2.208333333333333,1994.0,18,187,16,2.571428571428572,10.392857142857142,1993.0,6.0,22,2,1
1683196,811443,715747,1,Claude Bernard University Lyon 1,100532134.0,-1,1975,2,1,0,0,0,0,2,1947.0,2.0,3,3.0,2,2.0,-1.0,0,0,0,0.0,0.0,1975.0,28.0,0,0,0
1683255,737359,169215,1,California Institute of Technology,122411786.0,-1,1961,8,1,1,0,1,1,63,1961.0,1.5365853658536586,1060,25.853658536585368,122,2.975609756097561,1960.0,7,141,8,1.1666666666666667,23.5,1960.0,0.0,6,2,0
1683259,811467,625106,1,University of Notre Dame,107639228.0,1983,1991,2,1,0,0,0,0,1,2001.0,1.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1991.0,-10.0,0,0,0
1683282,811474,619468,1,Florida State University,103163165.0,-1,1995,5,3,0,-1,0,0,628,1966.0,11.629629629629632,23390,433.1481481481482,183,3.388888888888889,1995.0,1,0,1,1.0,0.0,1995.0,29.0,49,0,0
1683284,811475,619468,1,Florida State University,103163165.0,-1,1995,5,3,0,-1,0,0,628,1966.0,11.629629629629632,23390,433.1481481481482,183,3.388888888888889,1995.0,1,0,1,1.0,0.0,1995.0,29.0,49,0,0
1683290,811476,605781,1,Florida State University,103163165.0,-1,1982,6,1,0,0,0,0,69,1970.0,1.4680851063829787,3972,84.51063829787235,6,0.1276595744680851,-1.0,0,0,0,0.0,0.0,1982.0,12.0,0,0,0
1683294,811477,605781,1,Florida State University,103163165.0,1984,1990,6,3,0,-1,0,0,69,1970.0,1.4680851063829787,3972,84.51063829787235,6,0.1276595744680851,-1.0,0,0,0,0.0,0.0,1990.0,20.0,0,0,0
1683300,811478,605781,1,Florida State University,103163165.0,-1,1990,6,3,0,-1,0,0,69,1970.0,1.4680851063829787,3972,84.51063829787235,6,0.1276595744680851,-1.0,0,0,0,0.0,0.0,1990.0,20.0,0,0,0
1683313,101698,36673,1,"Washington University, Saint Louis",204465549.0,-1,1950,16,2,1,0,1,1,153,1913.0,1.5454545454545454,3307,33.4040404040404,62,0.6262626262626263,1948.0,16,267,18,2.7796610169491527,144.72881355932202,1948.0,37.0,9,0,1
1683338,811490,809470,1,"National and Kapodistrian University of Athens, Greece",200777214.0,-1,1992,15,5,0,1,0,0,25,1990.0,0.8620689655172413,15299,527.5517241379309,37,1.2758620689655171,-1.0,0,0,0,0.0,0.0,1992.0,2.0,1,0,0
1683342,811492,809470,1,"National and Kapodistrian University of Athens, Greece",200777214.0,-1,1990,15,4,0,-1,0,0,25,1990.0,0.8620689655172413,15299,527.5517241379309,37,1.2758620689655171,-1.0,0,0,0,0.0,0.0,1990.0,0.0,1,0,0
1683346,811494,809470,1,"National and Kapodistrian University of Athens, Greece",200777214.0,-1,1991,15,4,0,-1,0,0,25,1990.0,0.8620689655172413,15299,527.5517241379309,37,1.2758620689655171,-1.0,0,0,0,0.0,0.0,1991.0,1.0,1,0,0
1683375,811507,811498,1,"University of Athens, Greece",,-1,1992,12,3,0,-1,0,0,225,1977.0,5.0,2312,51.37777777777778,234,5.2,1989.0,4,12,11,4.4848484848484835,43.27272727272727,1989.0,15.0,11,4,1
1683377,811508,811498,1,"University of Athens, Greece",,-1,1994,12,3,0,-1,0,0,225,1977.0,5.0,2312,51.37777777777778,234,5.2,-1.0,0,0,0,0.0,0.0,1994.0,17.0,14,0,0
1683381,811510,811498,1,"University of Athens, Greece",,-1,1994,12,3,0,-1,0,0,225,1977.0,5.0,2312,51.37777777777778,234,5.2,-1.0,0,0,0,0.0,0.0,1994.0,17.0,14,0,0
1683384,811498,811511,1,"University of Athens, Greece",,-1,1978,3,2,4,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1977.0,8,57,7,5.0,51.37777777777778,1977.0,-1.0,0,0,1
1683385,811511,679289,1,University of Manchester,28407311.0,-1,1956,2,1,3,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1956.0,-1.0,0,0,0
1683526,811552,169002,3,Princeton University,20089843.0,1981,1988,67,13,0,1,0,0,158,1957.0,2.6779661016949152,3972,67.32203389830508,69,1.1694915254237288,1980.0,6,192,8,3.095238095238096,41.88095238095238,1980.0,31.0,29,2,1
1683619,811567,667016,1,University of Glasgow,7882870.0,-1,1962,3,1,1,0,1,1,134,1979.0,3.1162790697674416,2952,68.65116279069767,147,3.4186046511627906,1969.0,5,50,7,1.8235294117647056,42.66666666666666,1962.0,-17.0,0,0,1
1683623,811568,811569,1,University of Salford,54459138.0,-1,1978,1,1,1,0,1,1,91,1968.0,1.7169811320754718,1913,36.094339622641506,129,2.4339622641509435,1984.0,9,160,17,4.5,93.94736842105264,1978.0,10.0,4,0,1
1683626,811569,811570,1,Liverpool University,,-1,1962,1,1,1,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,1968.0,1,520,2,1.7169811320754718,36.094339622641506,1962.0,-1.0,0,0,1
1683690,811599,188931,1,University of Copenhagen,124055696.0,-1,1977,6,1,0,0,0,0,45,1925.0,0.7627118644067796,868,14.711864406779661,18,0.3050847457627119,-1.0,0,0,0,0.0,0.0,1977.0,52.0,1,0,0
1683825,811638,459852,1,"University of Illinois, Urbana-Champaign",157725225.0,1982,1987,9,1,0,0,0,0,346,1975.0,7.361702127659575,7196,153.10638297872342,522,11.106382978723405,-1.0,0,0,0,0.0,0.0,1987.0,12.0,39,0,0
1683851,811643,63217,1,University of Chicago,40347166.0,-1,1976,12,4,0,1,0,0,160,1954.0,2.8571428571428568,15463,276.125,110,1.9642857142857144,1976.0,16,361,7,1.6590909090909092,17.772727272727273,1976.0,22.0,41,4,1
1683861,811646,63217,1,University of Chicago,40347166.0,-1,1979,12,2,0,-1,0,0,160,1954.0,2.8571428571428568,15463,276.125,110,1.9642857142857144,-1.0,0,0,0,0.0,0.0,1979.0,25.0,43,0,0
1684001,811693,455343,2,Scripps Institution of Oceanography,150209017.0,1951,1952,3,1,0,0,0,0,270,1937.0,3.2530120481927716,16695,201.14457831325302,256,3.0843373493975905,1951.0,4,1782,3,2.171875,218.515625,1951.0,15.0,22,0,1
1684027,811694,129511,1,University of Bristol,36234482.0,-1,1929,2,1,0,0,0,0,11,1926.0,0.6875,186,11.625,9,0.5625,1928.0,1,10,3,0.2,8.911111111111111,1928.0,3.0,7,1,1
1684263,92777,811777,1,Université Pierre et Marie Curie - Paris 6,,-1,1984,1,1,1,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,1984.0,18,757,5,12.421052631578947,467.6315789473685,1984.0,-1.0,0,0,1
1684289,811786,811787,1,"Albert-Ludwig University, Freiburg, Germany",,-1,1987,1,1,4,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,1988.0,9,195,16,2.7058823529411766,56.58823529411765,1987.0,-1.0,0,0,1
1684316,811787,811801,1,"Albert-Ludwig University, Freiburg, Germany",,-1,1970,1,1,1,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1970.0,-1.0,0,0,0
1684322,811801,811806,1,"Albert-Ludwig University, Freiburg, Germany",,-1,1958,1,1,1,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1958.0,-1.0,0,0,0
1684323,811806,83145,1,Georg-August-Universität Göttingen,74656192.0,-1,1938,4,4,1,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1938.0,-1.0,0,0,0
1684368,811827,811826,1,"Rutgers University, New Brunswick",102322142.0,-1,1964,3,2,0,-1,0,0,1,1960.0,1.0,0,0.0,1,1.0,1974.0,3,51,4,0.2,1.5777777777777775,1964.0,4.0,0,0,1
1684369,811826,125853,1,University of Pennsylvania,79576946.0,-1,1946,6,5,3,-1,1,1,105,1935.0,1.3291139240506329,3642,46.10126582278482,39,0.4936708860759494,1960.0,1,0,1,1.0,0.0,1946.0,11.0,9,0,0
1684634,803162,803162,2,INFN,,1989,1991,1,1,1,0,1,1,9,1987.0,1.8,140,28.0,11,2.2,1987.0,9,140,11,1.8,28.0,1987.0,4.0,8,8,0
1684764,811967,71121,1,Universität Leipzig,,1960,1965,4,2,0,-1,0,0,9,1935.0,0.39130434782608703,284,12.347826086956523,2,0.08695652173913042,-1.0,0,0,0,0.0,0.0,1965.0,30.0,0,0,0
1685412,526277,93597,1,Princeton University,20089843.0,-1,1962,5,1,2,0,1,1,46,1929.0,1.7692307692307692,1227,47.19230769230769,35,1.3461538461538465,1958.0,7,121,7,2.888888888888889,57.0925925925926,1958.0,33.0,0,0,1
1685004,805354,158016,1,Max-Planck Institute for Nutritional Physiology,,-1,1992,1,1,0,0,0,0,115,1984.0,3.2857142857142856,1927,55.05714285714286,144,4.114285714285714,1995.0,27,940,24,9.185185185185183,290.962962962963,1992.0,8.0,14,0,1
1685036,811854,269744,1,Christian-Albrechts-Universität zu Kiel,,-1,1954,6,6,0,1,0,0,0,-1.0,0.0,0,0.0,0,0.0,1994.0,1,0,4,1.0,0.0,1954.0,-1.0,0,0,0
1685038,810998,76679,1,University of Cambridge,241749.0,-1,1962,8,6,1,1,1,1,209,1954.0,3.2153846153846155,3786,58.24615384615385,56,0.8615384615384616,1970.0,4,23,3,0.8857142857142857,12.0,1962.0,8.0,19,0,1
1685125,502177,787450,1,University of Pavia,25217355.0,-1,1958,1,1,1,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,1959.0,8,398,8,2.032258064516129,65.35483870967742,1958.0,-1.0,0,0,1
1685130,787450,455396,2,"University of Illinois, Urbana-Champaign",157725225.0,1954,1956,5,2,1,0,1,1,20,1943.0,1.0,1699,84.95,18,0.9,-1.0,0,0,0,0.0,0.0,1956.0,13.0,7,0,0
1685134,810981,811567,1,University College London,45129253.0,-1,1966,1,1,1,0,1,1,93,1969.0,1.8235294117647056,2176,42.66666666666666,32,0.6274509803921569,1981.0,1,44,3,1.0,44.0,1966.0,-3.0,0,0,0
1685155,812103,393183,1,"State University of New York, Albany",392282.0,-1,1987,7,1,4,0,1,1,161,1959.0,2.9814814814814814,1886,34.925925925925924,204,3.7777777777777777,1988.0,7,370,6,2.9411764705882355,59.058823529411775,1987.0,28.0,25,0,1
1685161,393183,687536,1,Saha Institute of Nuclear Physics,16019930.0,-1,1955,1,1,2,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,1959.0,1,511,3,2.9814814814814814,34.925925925925924,1955.0,-1.0,0,0,1
1685177,812110,448996,1,"University of Crete, Greece",142617266.0,-1,1991,7,1,0,0,0,0,93,1991.0,3.1,369,12.3,141,4.7,1997.0,7,4,16,1.4,0.8,1991.0,0.0,16,0,0
1685182,812112,812113,1,"University of Crete, Greece",142617266.0,-1,1991,2,1,0,0,0,0,370,1976.0,8.043478260869565,7042,153.08695652173913,642,13.956521739130435,1987.0,25,218,33,8.485714285714286,178.85714285714286,1987.0,15.0,42,13,1
1685188,812116,804642,1,"University of Athens, Greece",,-1,1973,1,1,0,0,1,0,1,1962.0,1.0,19,19.0,1,1.0,-1.0,0,0,0,0.0,0.0,1973.0,11.0,0,0,0
1685195,812118,192942,1,Massachusetts Institute of Technology,63966007.0,-1,1979,9,7,1,1,1,1,256,1967.0,4.9230769230769225,24977,480.32692307692315,114,2.1923076923076925,-1.0,0,0,0,0.0,0.0,1979.0,12.0,12,0,0
1685277,602831,676284,1,Ruprecht-Karls-Universität Heidelberg,,-1,1954,5,4,4,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1954.0,-1.0,0,0,0
1685265,812133,812134,0,Carleton University,67031392.0,-1,1994,6,1,0,0,0,0,661,1933.0,7.426966292134831,64169,721.0,1453,16.325842696629213,1995.0,1,11,4,1.0,11.0,1994.0,61.0,31,0,0
1685339,812160,526277,1,Princeton University,20089843.0,-1,1970,3,2,2,-1,1,1,156,1958.0,2.888888888888889,3083,57.0925925925926,98,1.8148148148148149,1977.0,5,2,8,3.136363636363636,23.90909090909091,1970.0,12.0,27,0,1
1685357,812164,812160,1,Ohio State University (USA),52357470.0,-1,1995,3,2,0,-1,0,0,138,1977.0,3.136363636363636,1052,23.90909090909091,300,6.8181818181818175,-1.0,0,0,0,0.0,0.0,1995.0,18.0,11,0,0
1685361,812165,812160,1,Ohio State University (USA),52357470.0,-1,1995,3,2,0,-1,0,0,138,1977.0,3.136363636363636,1052,23.90909090909091,300,6.8181818181818175,1992.0,5,63,9,2.3,20.0,1992.0,18.0,11,2,0
1685395,812176,812177,1,Université Paul Sabatier - Toulouse III,,-1,1977,1,1,0,0,0,0,0,-1.0,0.0,0,0.0,0,0.0,1990.0,2,0,1,0.25,0.08333333333333333,1977.0,-1.0,0,0,1
1685402,812180,125274,1,Stanford University,97018004.0,-1,1987,7,4,0,-1,0,0,101,1966.0,2.463414634146341,10937,266.7560975609756,51,1.2439024390243902,-1.0,0,0,0,0.0,0.0,1987.0,21.0,30,0,0
1685474,583311,526277,1,Princeton University,20089843.0,1962,1966,3,2,1,-1,1,1,156,1958.0,2.888888888888889,3083,57.0925925925926,98,1.8148148148148149,1965.0,12,46,7,3.298245614035088,41.175438596491226,1965.0,8.0,26,4,1
1685527,812222,812223,1,University of Southern California,1174212.0,-1,1977,1,1,0,0,0,0,22,1968.0,1.6923076923076923,1260,96.92307692307692,18,1.3846153846153846,-1.0,0,0,0,0.0,0.0,1977.0,9.0,15,0,0
1746985,349194,80978,1,Columbia University,78577930.0,-1,1960,4,4,0,-1,1,0,13,1949.0,0.2653061224489796,642,13.10204081632653,33,0.6734693877551021,1960.0,4,60,5,4.2950819672131155,77.37704918032787,1960.0,11.0,2,0,1
1685555,48707,73638,0,Christian-Albrechts-Universität zu Kiel,,-1,1906,4,1,0,0,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1906.0,-1.0,0,0,0
1685556,48707,13139,1,University of Cambridge,241749.0,-1,1922,35,5,0,-1,0,0,47,1881.0,0.3481481481481481,1631,12.08148148148148,12,0.08888888888888889,-1.0,0,0,0,0.0,0.0,1922.0,41.0,5,0,0
1685707,453269,526277,1,Princeton University,20089843.0,-1,1988,3,1,0,0,0,0,156,1958.0,2.888888888888889,3083,57.0925925925926,98,1.8148148148148149,1997.0,2,0,2,2.0,0.0,1988.0,30.0,23,0,0
1746990,349194,80978,2,IBM Thomas J. Watson Research Center,,-1,1961,4,4,0,-1,1,0,13,1949.0,0.2653061224489796,642,13.10204081632653,33,0.6734693877551021,1960.0,4,60,5,4.2950819672131155,77.37704918032787,1960.0,12.0,2,0,1
1685890,812347,2578,1,"University of California, Berkeley",95457486.0,-1,1961,18,10,2,1,1,1,47,1939.0,0.6438356164383562,29266,400.90410958904107,31,0.4246575342465753,-1.0,0,0,0,0.0,0.0,1961.0,22.0,6,0,0
1685899,812223,812347,1,Stanford University,97018004.0,-1,1966,2,2,1,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1968.0,5,126,6,1.6923076923076923,96.92307692307692,1966.0,-1.0,0,0,1
1686007,812383,812382,1,Laurentian University,52353378.0,-1,1991,3,2,0,-1,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1991.0,-1.0,0,0,0
1686009,812384,812382,1,Laurentian University,52353378.0,-1,1994,3,2,0,-1,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1994.0,-1.0,0,0,0
1686034,812397,812390,1,Oxford University Astrophysics,,-1,1994,6,3,0,-1,0,0,2,1991.0,1.0,1,0.5,1,0.5,-1.0,0,0,0,0.0,0.0,1994.0,3.0,2,0,0
1686038,812399,812391,1,Oxford University Astrophysics,,-1,1992,4,3,0,-1,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1992.0,-1.0,0,0,0
1686042,812401,812391,1,Oxford University Astrophysics,,-1,1992,4,3,0,-1,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1992.0,-1.0,0,0,0
1686059,812409,812391,1,Oxford University Astrophysics,,-1,1995,4,4,0,-1,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1995.0,-1.0,0,0,0
1686259,437580,766688,1,Instituto Balseiro - Universidad Nacional de Cuyo,,1989,1991,4,3,2,-1,1,1,158,1979.0,3.674418604651162,3197,74.34883720930233,129,3.0,1987.0,9,85,9,5.0,212.34285714285718,1987.0,12.0,34,7,1
1686261,437580,448700,2,Oak Ridge National Laboratory / University of Tennessee,,1992,1995,5,2,2,-1,1,1,338,1963.0,5.827586206896553,20910,360.5172413793104,237,4.086206896551723,1987.0,9,85,9,5.0,212.34285714285718,1987.0,32.0,63,7,1
1686268,783291,766688,1,Instituto Barlseiro - Universidad Nacional de Cuyo,,-1,1985,4,2,0,-1,0,0,158,1979.0,3.674418604651162,3197,74.34883720930233,129,3.0,1982.0,4,97,7,0.9473684210526316,22.578947368421048,1982.0,6.0,12,0,1
1686406,812540,812539,1,University of Manitoba,46247651.0,-1,1991,1,1,0,0,0,0,70,1960.0,1.2280701754385963,733,12.859649122807017,112,1.9649122807017545,-1.0,0,0,0,0.0,0.0,1991.0,31.0,12,0,0
1686418,812545,179444,2,University of Pennsylvania,79576946.0,-1,1994,10,1,0,0,0,0,0,-1.0,0.0,0,0.0,0,0.0,1998.0,86,6200,0,5.166666666666667,372.27777777777777,1994.0,-1.0,0,0,1
1688364,348777,706354,1,Johns Hopkins University,145311948.0,-1,1986,3,3,5,-1,1,1,111,1973.0,2.3125,6322,131.70833333333334,105,2.1875,1981.0,7,158,15,6.463414634146342,269.2926829268293,1981.0,13.0,18,1,1
1686689,249969,349125,1,Purdue University,219193219.0,-1,1993,14,1,0,0,0,0,208,1977.0,4.622222222222222,2598,57.73333333333333,145,3.2222222222222223,1988.0,10,146,5,11.911764705882351,246.85294117647058,1988.0,16.0,35,10,1
1687608,812735,77194,1,,,1982,1987,7,2,0,-1,0,0,439,1971.0,8.607843137254902,32185,631.0784313725492,596,11.68627450980392,1985.0,14,945,28,2.5135135135135136,30.567567567567572,1985.0,16.0,55,13,1
1687813,348806,812800,1,Columbia University,78577930.0,-1,1965,1,1,0,0,1,0,9,1969.0,0.2,212,4.711111111111111,20,0.4444444444444444,1961.0,3,4,1,3.9344262295081966,136.62295081967213,1961.0,-4.0,0,0,1
1687823,812804,237284,1,"University of California, Berkeley",95457486.0,1980,1986,8,1,0,0,0,0,1532,1966.0,27.357142857142854,47681,851.4464285714287,1123,20.053571428571427,1984.0,8,610,10,2.473684210526316,73.23684210526315,1984.0,20.0,91,2,1
1687914,96894,176589,1,Massachusetts Institute of Technology,63966007.0,-1,1984,2,1,0,0,1,0,667,1971.0,13.07843137254902,29732,582.9803921568628,652,12.784313725490195,1977.0,5,27,20,30.488888888888887,1910.4444444444446,1977.0,13.0,43,17,1
1688293,213212,464098,1,University of Oxford,40120149.0,-1,1965,3,2,0,-1,0,0,0,-1.0,0.0,0,0.0,0,0.0,1967.0,12,119,10,9.4,376.6,1965.0,-1.0,0,0,1
1688397,812973,583311,1,"University of California, San Diego",36258959.0,1968,1969,4,1,0,0,0,0,188,1965.0,3.298245614035088,2347,41.175438596491226,199,3.4912280701754392,-1.0,0,0,0,0.0,0.0,1969.0,4.0,9,0,0
1688465,300728,250574,1,Northwestern University,111979921.0,1980,1985,4,1,6,0,1,1,387,1975.0,8.23404255319149,19500,414.8936170212766,404,8.595744680851064,1982.0,17,1323,16,7.85,204.725,1982.0,10.0,26,14,1
1688585,250236,69038,1,University of Pennsylvania,79576946.0,-1,1971,3,1,1,0,1,1,73,1947.0,1.4038461538461535,8521,163.86538461538458,47,0.903846153846154,1966.0,1,0,4,3.363636363636364,306.3636363636364,1966.0,24.0,8,1,1
1688725,813088,349217,1,"University of Michigan, Ann Arbor",27837315.0,-1,1992,4,1,1,0,1,1,207,1972.0,4.5,29653,644.6304347826087,210,4.565217391304348,1996.0,20,134,17,1.6363636363636365,6.863636363636362,1992.0,20.0,20,0,1
1688744,250574,213894,1,California Institute of Technology,122411786.0,1975,1978,9,1,2,0,1,1,562,1961.0,9.21311475409836,43477,712.7377049180327,527,8.639344262295081,1975.0,18,727,15,8.23404255319149,414.8936170212766,1975.0,17.0,52,0,1
1688746,213894,813097,1,University of Tokyo,74801974.0,1961,1964,1,1,2,0,1,1,99,1937.0,2.3023255813953494,643,14.953488372093025,40,0.9302325581395348,1961.0,11,158,8,9.21311475409836,712.7377049180327,1961.0,27.0,26,2,1
1688748,213894,813098,1,University of Tokyo,74801974.0,1959,1961,2,1,2,0,1,1,23,1937.0,0.7931034482758621,222,7.655172413793102,8,0.27586206896551724,1961.0,11,158,8,9.21311475409836,712.7377049180327,1961.0,24.0,7,1,1
1688750,715167,811511,1,"University of Athens, Greece",,-1,1977,3,2,0,-1,0,0,0,-1.0,0.0,0,0.0,0,0.0,1977.0,9,74,10,6.651162790697675,41.860465116279066,1977.0,-1.0,0,0,1
1688751,813097,813098,1,University of Tokyo,74801974.0,1943,1948,2,1,1,0,1,1,23,1937.0,0.7931034482758621,222,7.655172413793102,8,0.27586206896551724,1937.0,1,4,1,2.3023255813953494,14.953488372093025,1937.0,11.0,0,0,1
1688758,813098,813099,1,Tokyo Imperial University,,1926,1934,1,1,1,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,1937.0,1,0,1,0.7931034482758621,7.655172413793102,1934.0,-1.0,0,0,1
1688768,813099,776788,1,Tokyo Imperial University,,1903,1908,1,1,0,0,1,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1908.0,-1.0,0,0,0
1688770,813099,813103,1,Tokyo Imperial University,,1903,1908,1,1,0,0,1,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1908.0,-1.0,0,0,0
1688835,813121,170121,1,Cornell University,205783295.0,-1,1973,20,6,0,1,0,0,331,1948.0,5.253968253968254,30324,481.33333333333326,237,3.761904761904762,1972.0,23,573,16,4.82,70.74,1972.0,25.0,26,0,1
1688912,448793,62740,1,Carnegie Mellon University,74973139.0,1981,1986,1,1,1,0,1,1,279,1966.0,4.982142857142857,16139,288.19642857142856,181,3.2321428571428568,1996.0,8,738,17,2.24,42.32,1986.0,20.0,26,0,1
1688914,813140,663468,1,Carnegie Mellon University,74973139.0,1981,1988,4,2,0,-1,0,0,179,1964.0,3.0862068965517233,9987,172.18965517241378,82,1.4137931034482758,1985.0,13,466,9,3.2972972972972974,76.86486486486487,1985.0,24.0,10,2,1
1689413,813323,169034,1,Princeton University,20089843.0,1962,1967,5,3,0,-1,0,0,375,1960.0,6.9444444444444455,10892,201.7037037037037,167,3.092592592592593,-1.0,0,0,0,0.0,0.0,1967.0,7.0,10,0,0
1689623,813397,300047,1,University of Bern,118564535.0,1952,1956,4,3,0,-1,0,0,54,1927.0,1.35,647,16.175,56,1.4,1954.0,1,1,4,0.25,12.46875,1954.0,29.0,17,1,1
1689687,691329,813425,1,University of Lausanne,97565354.0,-1,1993,1,1,0,0,0,0,1,1995.0,1.0,40,40.0,2,2.0,1995.0,5,458,9,1.0,72.35714285714286,1993.0,-2.0,1,1,1
1689692,813425,813427,1,University of Bern,118564535.0,1961,1966,1,1,0,0,1,0,0,-1.0,0.0,0,0.0,0,0.0,1995.0,1,40,2,1.0,40.0,1966.0,-1.0,0,0,0
1689694,813427,813405,1,University of Bern,118564535.0,-1,1941,1,1,1,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1941.0,-1.0,0,0,0
1689696,813425,770589,1,University of Bern,118564535.0,1961,1966,1,1,0,0,1,0,147,1958.0,2.296875,4690,73.28125,166,2.59375,1995.0,1,40,2,1.0,40.0,1966.0,8.0,0,0,0
1689716,812800,728036,1,Stanford University,97018004.0,1956,1958,1,1,1,0,1,1,19,1951.0,0.3015873015873016,652,10.34920634920635,18,0.2857142857142857,1969.0,4,129,3,0.2,4.711111111111111,1958.0,7.0,0,0,1
1689873,813494,813472,0,Queen's University,204722609.0,-1,1990,1,1,0,0,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1990.0,-1.0,0,0,0
1689875,813495,813401,1,Queen's University,204722609.0,-1,1991,1,1,0,0,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1991.0,-1.0,0,0,0
1689921,813499,24524,1,Princeton University,20089843.0,1987,1991,20,5,5,1,1,1,260,1949.0,3.5616438356164384,59172,810.5753424657535,172,2.356164383561644,1989.0,2,47,4,5.0606060606060606,43.63636363636363,1989.0,42.0,41,0,1
1689922,813499,437481,1,"University of California, Santa Cruz",185103710.0,1987,1991,5,1,5,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,1989.0,2,47,4,5.0606060606060606,43.63636363636363,1989.0,-1.0,0,0,1
1689923,813499,203542,2,"University of North Carolina Chapel Hill, North Carolina State University",,1993,1995,2,1,5,0,1,1,252,1970.0,4.846153846153847,6200,119.23076923076924,241,4.634615384615385,1989.0,2,47,4,5.0606060606060606,43.63636363636363,1989.0,25.0,56,23,1
1690010,813523,770535,1,University of Manchester,28407311.0,-1,1964,10,6,1,1,1,1,203,1936.0,2.602564102564102,2506,32.128205128205124,48,0.6153846153846154,1962.0,1,15,2,1.0,15.0,1962.0,28.0,50,0,0
1690011,384262,813523,1,University of Manchester,28407311.0,-1,1977,1,1,0,0,1,0,1,1962.0,1.0,15,15.0,2,2.0,2003.0,1,0,2,1.0,0.0,1977.0,15.0,0,0,0
1690170,813574,781410,1,"University of Patras, Greece",174878644.0,-1,1991,5,1,0,0,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1991.0,-1.0,0,0,0
1690171,809731,770535,1,University of Manchester,28407311.0,-1,1961,10,4,0,-1,0,0,203,1936.0,2.602564102564102,2506,32.128205128205124,48,0.6153846153846154,2006.0,1,7,2,1.0,7.0,1961.0,25.0,15,0,0
1690290,813620,729991,1,Johannes Gutenberg-Universität Mainz,,1990,1992,8,5,0,1,0,0,1363,1968.0,25.240740740740737,54784,1014.5185185185184,628,11.629629629629632,1989.0,5,228,11,9.87878787878788,456.6363636363636,1989.0,24.0,171,1,1
1690313,813631,813627,1,"University of Athens, Greece",,-1,1995,3,1,0,0,0,0,127,1978.0,2.886363636363636,2144,48.72727272727273,28,0.6363636363636364,-1.0,0,0,0,0.0,0.0,1995.0,17.0,3,0,0
1690318,813627,679540,1,Imperial College London,47508984.0,-1,1977,1,1,1,0,1,1,26,1965.0,0.52,876,17.52,18,0.36,1978.0,7,188,2,2.886363636363636,48.72727272727273,1977.0,12.0,6,0,1
