CID,MenteeID,MentorID,MentorshipType,Institution,InstitutionMAGID,StartYear,StopYear,NumOfMenteesOfTheMentor,NumOfMenteesOfTheMentor10,NumOfMenteesOfTheMenteeIn20,BigOrSmall,Survival0,Survival1,TotalPubsOfMentor,YearOfTheFirstPubsOfMentorPubs,YearlyPubsOfMentor,TotalCitationOfMentor,YearlyCitationOfMentor,TotalCollaOfMentor,YearllyCollaOfMentor,YearOfTheFirstPubsOfMenteePubs,First5YearPubsOfMentee,First5YearCitationOfMentee,First5YearCollaOfMentee,YearlyPubsOfMentee,YearlyCitationOfMentee,BirthYearOfMentee,CareerAgeOfMentorInTraining,PubsOfMentorInTraning,CollaPubsOfWithMentor,TotalCitationOfMentee
115491,90581,7761,1,Utrecht University,193662353.0,-1,1990,6,2,1,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,2009.0,2,86,26,0.5714285714285714,12.285714285714286,1990.0,-1.0,0,0,86
115492,90581,75620,1,Utrecht University,193662353.0,-1,1990,1,1,1,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,2009.0,2,86,26,0.5714285714285714,12.285714285714286,1990.0,-1.0,0,0,86
115506,90599,88828,1,Utrecht University,193662353.0,-1,1994,1,1,0,0,0,0,6,1994.0,0.6,499,49.9,30,3.0,1992.0,14,584,20,6.5,665.9,1992.0,0.0,1,0,19977
115507,90599,64166,1,Utrecht University,193662353.0,-1,1994,6,2,0,-1,0,0,398,1970.0,10.205128205128204,25434,652.1538461538462,515,13.205128205128204,1992.0,14,584,20,6.5,665.9,1992.0,24.0,130,10,19977
115515,75423,2149,1,Ludwig-Maximilians-Universität München,8204097.0,-1,1977,13,1,0,0,1,0,51,1959.0,1.3421052631578947,1832,48.21052631578947,15,0.39473684210526316,1984.0,12,1088,27,6.891891891891892,948.7837837837837,1977.0,18.0,3,0,35105
1470937,213334,55587,1,Massachusetts Institute of Technology,63966007.0,1979,1984,76,5,0,1,0,0,2791,1954.0,41.044117647058826,566507,8330.985294117647,4303,63.279411764705884,1981.0,17,1160,19,4.975609756097561,262.2926829268293,1981.0,30.0,110,9,10754
115521,10649,90608,1,Max-Planck-Institut für Immunbiologie,,-1,1994,1,1,9,0,1,1,171,1978.0,4.5,13737,361.5,241,6.342105263157895,1993.0,11,1108,41,1.8275862068965518,185.27586206896552,1993.0,16.0,58,10,5373
115523,90610,55515,2,Stanford University,97018004.0,1983,1986,12,5,0,1,0,0,209,1965.0,4.019230769230769,33468,643.6153846153846,273,5.25,1978.0,6,902,5,4.886363636363637,1804.3636363636363,1978.0,21.0,43,7,79392
115524,90611,55515,1,Stanford University,97018004.0,1976,1981,12,5,0,1,0,0,209,1965.0,4.019230769230769,33468,643.6153846153846,273,5.25,1976.0,3,509,8,0.7941176470588235,51.11764705882353,1976.0,16.0,52,3,1738
115525,90611,4320,2,"Carnegie Institution of Washington, Dept. of Embryology",,1981,1984,12,1,0,0,0,0,152,1962.0,2.7636363636363637,30319,551.2545454545455,120,2.1818181818181817,1976.0,3,509,8,0.7941176470588235,51.11764705882353,1976.0,22.0,24,0,1738
115550,5839,90625,1,University of Amsterdam,887064364.0,-1,1977,1,1,2,0,1,1,1,1976.0,1.0,28,28.0,6,6.0,1978.0,3,171,8,2.135135135135135,391.7567567567568,1977.0,1.0,1,0,14495
115551,90626,64166,1,Utrecht University,193662353.0,-1,1980,6,2,1,-1,1,1,398,1970.0,10.205128205128204,25434,652.1538461538462,515,13.205128205128204,1987.0,30,1359,40,17.852941176470587,1120.0,1980.0,10.0,51,0,38080
115552,90626,3995,1,Utrecht University,193662353.0,-1,1980,14,8,1,1,1,1,163,1972.0,4.075,15884,397.1,160,4.0,1987.0,30,1359,40,17.852941176470587,1120.0,1980.0,8.0,55,0,38080
115567,90634,25471,1,University of Groningen,169381384.0,-1,1991,2,1,0,0,0,0,135,1973.0,2.8125,8507,177.22916666666666,243,5.0625,1997.0,22,9605,91,5.24,716.08,1991.0,18.0,24,0,17902
115588,90652,1351,1,Vrije Universiteit Amsterdam,865915315.0,-1,1983,7,3,0,-1,1,0,39,1985.0,1.625,3548,147.83333333333334,88,3.6666666666666665,1992.0,2,108,5,3.4482758620689653,327.13793103448273,1983.0,-2.0,2,0,9487
115589,90652,88557,1,Vrije Universiteit Amsterdam,865915315.0,-1,1983,2,2,0,-1,1,0,0,-1.0,0.0,0,0.0,0,0.0,1992.0,2,108,5,3.4482758620689653,327.13793103448273,1983.0,-1.0,0,0,9487
115602,90659,90658,1,Radboud University Nijmegen,145872427.0,-1,1979,1,1,1,0,1,1,17,1985.0,1.5454545454545454,100,9.090909090909092,21,1.9090909090909092,1988.0,4,317,7,4.32258064516129,527.9354838709677,1979.0,-6.0,0,0,16366
115605,90659,90663,1,Radboud University Nijmegen,145872427.0,-1,1979,2,2,1,-1,1,1,28,1982.0,0.7368421052631579,1851,48.71052631578947,52,1.368421052631579,1988.0,4,317,7,4.32258064516129,527.9354838709677,1979.0,-3.0,0,0,16366
115631,90682,90678,1,Vrije Universiteit Amsterdam,865915315.0,-1,1988,1,1,1,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,1985.0,1,6,1,4.54054054054054,373.5135135135135,1985.0,-1.0,0,0,13820
115641,44514,90686,1,University of Amsterdam,887064364.0,-1,1987,2,1,3,0,1,1,12,1977.0,0.375,814,25.4375,18,0.5625,1981.0,12,358,20,9.829268292682928,383.219512195122,1981.0,10.0,2,0,15712
115642,44514,10204,1,University of Amsterdam,887064364.0,-1,1987,27,5,3,1,1,1,808,1967.0,14.690909090909091,79537,1446.1272727272728,1177,21.4,1981.0,12,358,20,9.829268292682928,383.219512195122,1981.0,20.0,69,1,15712
115705,90729,23864,1,University of Groningen,169381384.0,-1,1980,5,4,1,1,1,1,42,1964.0,0.875,4764,99.25,30,0.625,1982.0,4,616,20,1.6666666666666667,250.63333333333333,1980.0,16.0,6,0,7519
115902,9064,90856,1,Texas Tech University,12315562.0,1986,1989,1,1,14,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,1989.0,6,158,10,5.9393939393939394,213.87878787878788,1989.0,-1.0,0,0,7058
116238,91104,419,1,"Washington University, Saint Louis",204465549.0,1987,1993,9,2,0,-1,0,0,138,1959.0,2.225806451612903,17702,285.51612903225805,80,1.2903225806451613,-1.0,0,0,0,0.0,0.0,1993.0,34.0,17,0,0
116363,48954,48955,1,Northwestern University,111979921.0,1989,1994,4,1,0,0,0,0,280,1972.0,5.6,51852,1037.04,771,15.42,1992.0,3,281,13,6.8,601.8,1992.0,22.0,20,3,18054
116516,91284,83777,1,Vanderbilt University,200719446.0,1978,1985,5,1,0,0,0,0,55,1974.0,1.2222222222222223,6420,142.66666666666666,77,1.711111111111111,2000.0,6,2301,19,2.6363636363636362,185.45454545454547,1985.0,11.0,14,0,4080
116660,91389,56872,0,"University of Massachusetts, Amherst",24603500.0,1978,1979,15,1,0,0,0,0,124,1974.0,2.5833333333333335,10716,223.25,151,3.1458333333333335,1982.0,2,63,5,0.6666666666666666,21.0,1979.0,5.0,1,0,63
116661,91389,60949,0,"University of Colorado Anschutz Medical Campus, Denver",51713134.0,1979,1983,2,2,0,-1,0,0,201,1965.0,3.6545454545454548,14132,256.94545454545454,228,4.1454545454545455,1982.0,2,63,5,0.6666666666666666,21.0,1982.0,18.0,31,1,63
116844,4166,49947,2,University of Pennsylvania,79576946.0,1989,1990,1,1,3,0,1,1,281,1962.0,6.108695652173913,30902,671.7826086956521,374,8.130434782608695,1980.0,5,598,16,11.071428571428571,1385.047619047619,1980.0,28.0,53,4,58172
116845,4166,18761,2,Carnegie Mellon University,74973139.0,1987,1989,11,1,3,0,1,1,276,1986.0,7.666666666666667,31702,880.6111111111111,583,16.194444444444443,1980.0,5,598,16,11.071428571428571,1385.047619047619,1980.0,3.0,19,4,58172
116870,91527,11434,1,University of Vermont,111236770.0,1977,1981,38,3,0,-1,0,0,140,1972.0,2.8,16040,320.8,234,4.68,1993.0,4,40,10,0.75,79.53571428571429,1981.0,9.0,4,0,2227
116872,91528,11434,1,Boston University,111088046.0,1977,1982,38,3,0,-1,0,0,140,1972.0,2.8,16040,320.8,234,4.68,1995.0,3,230,4,0.6,46.0,1982.0,10.0,6,0,230
116873,82765,11434,1,Harvard Medical School,136199984.0,1979,1984,38,4,2,1,1,1,140,1972.0,2.8,16040,320.8,234,4.68,1981.0,5,1302,7,2.55,233.475,1981.0,12.0,10,4,9339
116877,91529,11434,1,Harvard University,136199984.0,1984,1990,38,7,0,1,0,0,140,1972.0,2.8,16040,320.8,234,4.68,1986.0,1,98,2,1.0,98.0,1986.0,18.0,11,0,98
116878,91530,11434,1,Harvard University,136199984.0,1985,1990,38,7,0,1,0,0,140,1972.0,2.8,16040,320.8,234,4.68,1995.0,1,28,3,1.0,28.0,1990.0,18.0,11,0,28
116882,91576,11434,2,Tokyo Medical and Dental University,125602781.0,1986,1987,38,5,0,1,0,0,140,1972.0,2.8,16040,320.8,234,4.68,-1.0,0,0,0,0.0,0.0,1987.0,15.0,13,0,0
116920,91602,398,1,"University of Michigan, Ann Arbor",27837315.0,-1,1979,29,2,2,-1,1,1,244,1970.0,4.6923076923076925,81783,1572.75,334,6.423076923076923,1978.0,3,70,3,3.1818181818181817,190.0681818181818,1978.0,9.0,11,1,8363
116922,91604,25830,1,Stanford University,97018004.0,-1,1987,6,1,1,0,1,1,103,1969.0,2.1458333333333335,7534,156.95833333333334,163,3.3958333333333335,1984.0,12,669,3,8.052631578947368,757.0,1984.0,18.0,3,0,28766
116934,91613,91614,1,University of Moscow,,-1,1994,1,1,1,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,2016.0,33,70,71,5.5,11.666666666666666,1994.0,-1.0,0,0,70
116941,91612,91619,1,Illinois School of Professional Psychology,,-1,1990,1,1,1,0,1,1,2,1980.0,0.4,16,3.2,2,0.4,-1.0,0,0,0,0.0,0.0,1990.0,10.0,0,0,0
116942,91612,91620,1,Illinois School of Professional Psychology,,-1,1990,1,1,1,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1990.0,-1.0,0,0,0
117006,91651,60300,2,Cold Spring Harbor Laboratory,2750212522.0,-1,1984,4,1,0,0,1,0,451,1970.0,8.673076923076923,387201,7446.173076923077,255,4.903846153846154,1974.0,5,460,3,3.276595744680851,475.1063829787234,1974.0,14.0,13,0,22330
117035,91536,11434,2,Johns Hopkins University,145311948.0,1991,1993,38,10,0,1,0,0,140,1972.0,2.8,16040,320.8,234,4.68,-1.0,0,0,0,0.0,0.0,1993.0,21.0,14,0,0
117038,91539,11434,1,Johns Hopkins University,145311948.0,1993,1994,38,11,0,1,0,0,140,1972.0,2.8,16040,320.8,234,4.68,-1.0,0,0,0,0.0,0.0,1994.0,22.0,23,0,0
117039,91540,11434,2,Johns Hopkins University,145311948.0,1993,1994,38,11,0,1,0,0,140,1972.0,2.8,16040,320.8,234,4.68,-1.0,0,0,0,0.0,0.0,1994.0,22.0,23,0,0
117040,91541,11434,2,Johns Hopkins University,145311948.0,1993,1994,38,11,0,1,0,0,140,1972.0,2.8,16040,320.8,234,4.68,-1.0,0,0,0,0.0,0.0,1994.0,22.0,23,0,0
117084,91609,91687,1,University of Utah,223532165.0,-1,1989,4,1,1,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1989.0,-1.0,0,0,0
117085,91620,91688,1,Illinois School of Professional Psychology,,-1,1987,2,1,1,0,1,1,1,1976.0,1.0,80,80.0,2,2.0,-1.0,0,0,0,0.0,0.0,1987.0,11.0,0,0,0
117086,91607,91689,1,"Hebrew University, Jerusalem",197251160.0,-1,1984,1,1,0,0,1,0,10,1966.0,0.3125,230,7.1875,8,0.25,1982.0,1,20,2,1.0,20.0,1982.0,18.0,1,1,20
117096,91693,52109,2,Rockefeller University,83399316.0,1979,1981,10,3,0,-1,0,0,0,-1.0,0.0,0,0.0,0,0.0,1978.0,6,141,10,12.25,638.0909090909091,1978.0,-1.0,0,0,28076
117208,91758,1938,2,McGill University,5023651.0,1994,1995,4,1,0,0,0,0,292,1971.0,5.7254901960784315,30094,590.0784313725491,148,2.9019607843137254,1989.0,8,1794,5,2.3636363636363638,118.60606060606061,1989.0,24.0,66,0,3914
117219,91619,91773,1,University of Pittsburgh,170201317.0,-1,1982,1,1,1,0,1,1,95,1979.0,2.2093023255813953,4240,98.6046511627907,143,3.3255813953488373,1980.0,2,16,2,0.4,3.2,1980.0,3.0,16,2,16
117220,91773,32838,1,Pennsylvania State University,130769515.0,-1,1976,9,1,1,0,1,1,586,1971.0,11.490196078431373,111953,2195.156862745098,249,4.882352941176471,1979.0,16,659,8,2.2093023255813953,98.6046511627907,1976.0,5.0,74,0,4240
117449,2859,5818,1,University of Rochester,5388228.0,1974,1979,4,1,6,0,1,1,78,1965.0,1.4444444444444444,11907,220.5,212,3.925925925925926,1981.0,13,5237,14,4.365853658536586,955.3414634146342,1979.0,14.0,6,1,39169
117450,2859,91929,1,University of Rochester,5388228.0,1974,1979,1,1,6,0,1,1,3,1960.0,0.13636363636363635,619,28.136363636363637,6,0.2727272727272727,1981.0,13,5237,14,4.365853658536586,955.3414634146342,1979.0,19.0,1,1,39169
117669,12177,92082,2,Rockefeller University,83399316.0,1981,1983,1,1,0,0,1,0,94,1938.0,1.323943661971831,17940,252.67605633802816,79,1.1126760563380282,-1.0,0,0,0,0.0,0.0,1983.0,45.0,11,0,0
117851,92211,9085,2,Sirius Institute and HyTech,,1977,1981,3,1,0,0,0,0,48,1964.0,1.6,3612,120.4,38,1.2666666666666666,1983.0,7,391,10,1.25,50.125,1981.0,17.0,11,1,401
117915,30306,28576,1,"University of Massachusetts, Amherst",24603500.0,1983,1988,19,2,9,-1,1,1,422,1973.0,8.791666666666666,95633,1992.3541666666667,241,5.020833333333333,1985.0,8,2712,8,6.702702702702703,941.1351351351351,1985.0,15.0,43,4,34822
117920,7803,92233,1,University of Hawai'i at Manoa,117965899.0,1987,1990,1,1,2,0,1,1,12,1983.0,0.35294117647058826,1601,47.088235294117645,5,0.14705882352941177,1990.0,2,457,2,3.71875,114.90625,1990.0,7.0,3,0,3677
118001,92256,79586,2,"University of Bristol, UK",36234482.0,1988,1993,4,1,0,0,0,0,0,-1.0,0.0,0,0.0,0,0.0,1991.0,6,10,11,2.3548387096774195,76.19354838709677,1991.0,-1.0,0,0,2362
118078,49187,55751,1,,,1982,1991,4,1,0,0,1,0,73,1995.0,3.4761904761904763,10612,505.3333333333333,196,9.333333333333334,1985.0,2,36,3,1.5675675675675675,235.97297297297297,1985.0,-4.0,0,0,8731
118079,49187,4374,2,Salk Institute for Biological Studies,1307098950.0,1991,1995,31,10,0,1,1,0,60,1971.0,1.935483870967742,15864,511.741935483871,121,3.903225806451613,1985.0,2,36,3,1.5675675675675675,235.97297297297297,1985.0,24.0,3,0,8731
118118,92295,19019,1,University of Florida College of Medicine,33213144.0,1985,1989,4,2,0,-1,0,0,12,1981.0,0.5454545454545454,667,30.318181818181817,8,0.36363636363636365,1993.0,7,345,19,1.08,83.56,1989.0,8.0,0,0,2089
118122,92295,22310,2,Baylor College of Medicine,181547552.0,1993,1994,10,1,0,0,0,0,205,1991.0,7.068965517241379,18852,650.0689655172414,293,10.10344827586207,1993.0,7,345,19,1.08,83.56,1993.0,3.0,19,0,2089
118990,92508,92506,1,North Dakota State University,57328836.0,1993,1995,3,1,7,0,1,1,219,1981.0,5.341463414634147,13903,339.0975609756098,245,5.975609756097561,1995.0,20,1548,28,11.11111111111111,679.0,1995.0,14.0,38,7,18333
119152,26031,764,2, Department of Psychology - Harvard University,,1992,1994,40,5,1,1,1,1,475,1950.0,6.597222222222222,35585,494.2361111111111,364,5.055555555555555,1986.0,8,1365,3,3.257142857142857,491.2857142857143,1986.0,44.0,51,0,17195
119205,20892,4661,1,University of Pittsburgh,170201317.0,1987,1992,8,1,8,0,1,1,260,1968.0,4.814814814814815,44077,816.2407407407408,271,5.018518518518518,1985.0,7,2245,8,2.324324324324324,176.6216216216216,1985.0,24.0,50,8,6535
119207,20892,92543,1,University of Pittsburgh,170201317.0,1987,1992,1,1,8,0,1,1,66,1988.0,2.129032258064516,11115,358.5483870967742,49,1.5806451612903225,1985.0,7,2245,8,2.324324324324324,176.6216216216216,1985.0,4.0,25,7,6535
119208,20892,2282,2,"NIMH, NIH, Betehsda, MD",,1992,1995,3,2,8,-1,1,1,126,1984.0,3.3157894736842106,46331,1219.2368421052631,323,8.5,1985.0,7,2245,8,2.324324324324324,176.6216216216216,1985.0,11.0,25,5,6535
119245,92556,919,2,Johns Hopkins University School of Medicine,2799853436.0,1990,1992,4,1,1,0,1,1,174,1973.0,3.625,14573,303.6041666666667,226,4.708333333333333,1988.0,5,170,6,1.393939393939394,34.21212121212121,1988.0,19.0,10,1,1129
119468,92608,453,1,"University of California, Berkeley",95457486.0,1976,1980,6,2,0,-1,0,0,186,1954.0,3.152542372881356,21041,356.6271186440678,130,2.2033898305084745,1975.0,4,238,6,1.5121951219512195,199.4878048780488,1975.0,26.0,29,0,8179
119607,92631,33307,2,MRC Laboratory of Molecular Biology,,1974,1976,7,3,0,-1,0,0,168,1964.0,3.9069767441860463,35664,829.3953488372093,193,4.488372093023256,1985.0,12,1501,28,2.0416666666666665,538.1666666666666,1976.0,12.0,17,0,12916
119875,37819,13384,3,The University of Sussex,162608824.0,1991,1994,8,2,1,-1,1,1,140,1966.0,2.5,18791,335.55357142857144,97,1.7321428571428572,1996.0,3,96,7,0.5,25.0,1994.0,28.0,22,0,200
119885,92708,69464,1,"University of California, Los Angeles",161318765.0,1976,1980,7,1,1,0,1,1,61,1963.0,1.22,4248,84.96,71,1.42,1981.0,3,192,4,2.225,54.05,1980.0,17.0,8,2,2162
120054,92745,52165,1,"University of Michigan, Ann Arbor",27837315.0,1984,1989,5,1,0,0,0,0,105,1973.0,2.3333333333333335,34017,755.9333333333333,142,3.1555555555555554,1987.0,7,743,11,2.2058823529411766,144.1764705882353,1987.0,16.0,25,0,4902
121057,1084,127,2,Dartmouth College,107672454.0,1990,1992,22,1,11,0,1,1,459,1962.0,7.913793103448276,60758,1047.551724137931,345,5.948275862068965,1986.0,17,5417,38,4.583333333333333,903.3888888888889,1986.0,30.0,40,9,32522
121333,93011,273,1,Rockefeller University,83399316.0,1981,1987,22,2,0,-1,0,0,274,1969.0,5.169811320754717,37026,698.6037735849056,190,3.5849056603773586,1981.0,1,427,3,0.6428571428571429,128.5,1981.0,18.0,29,2,1799
121336,93013,273,1,Rockefeller University,83399316.0,1974,1977,22,4,0,1,0,0,274,1969.0,5.169811320754717,37026,698.6037735849056,190,3.5849056603773586,1987.0,5,2096,7,10.0,4641.942857142857,1977.0,8.0,24,0,162468
121340,93015,273,1,Rockefeller University,83399316.0,1974,1979,22,4,0,1,0,0,274,1969.0,5.169811320754717,37026,698.6037735849056,190,3.5849056603773586,1978.0,3,351,3,1.0,117.0,1978.0,10.0,32,3,351
121392,93024,692,1,Massachusetts Institute of Technology,63966007.0,1986,1991,41,5,0,1,0,0,333,1976.0,7.239130434782608,46997,1021.6739130434783,436,9.478260869565217,1987.0,5,433,11,0.8235294117647058,41.61764705882353,1987.0,15.0,28,5,1415
121393,93024,6824,2,Brandeis University,6902469.0,1991,1995,10,3,0,-1,0,0,78,1976.0,1.95,8971,224.275,78,1.95,1987.0,5,433,11,0.8235294117647058,41.61764705882353,1987.0,19.0,21,0,1415
121690,93075,93076,1,"University of Colorado, Boulder",188538660.0,1988,1993,7,1,4,0,1,1,485,1973.0,9.89795918367347,36547,745.8571428571429,373,7.612244897959184,1989.0,16,1948,28,7.6875,328.03125,1989.0,20.0,67,2,10497
121835,50427,13110,0,"University of California, San Diego",36258959.0,1992,1994,2,1,0,0,1,0,141,1970.0,3.2045454545454546,18268,415.1818181818182,122,2.772727272727273,1997.0,4,286,5,3.12,226.96,1994.0,24.0,19,0,5674
121893,17728,5053,1,Stanford University,97018004.0,1989,1995,31,4,0,-1,0,0,898,1980.0,21.38095238095238,106008,2524.0,1047,24.928571428571427,-1.0,0,0,0,0.0,0.0,1995.0,15.0,90,0,0
121982,93123,2584,2,"University of California, Berkeley",95457486.0,1991,1995,44,7,1,1,1,1,238,1974.0,5.534883720930233,84590,1967.2093023255813,306,7.116279069767442,1986.0,3,591,8,1.8823529411764706,242.73529411764707,1986.0,21.0,60,3,8253
122085,22355,9834,1,University of Houston,44461941.0,-1,1990,18,3,0,-1,0,0,251,1976.0,5.456521739130435,6775,147.2826086956522,186,4.043478260869565,1993.0,3,280,3,0.7142857142857143,63.857142857142854,1990.0,14.0,20,0,1788
122086,16114,9834,1,University of Houston,44461941.0,-1,1991,18,3,0,-1,0,0,251,1976.0,5.456521739130435,6775,147.2826086956522,186,4.043478260869565,1993.0,7,789,4,1.75,197.25,1991.0,15.0,20,0,789
122089,16121,9834,1,University of Houston,44461941.0,-1,1992,18,3,0,-1,0,0,251,1976.0,5.456521739130435,6775,147.2826086956522,186,4.043478260869565,1989.0,8,194,8,1.606060606060606,36.0,1989.0,16.0,22,0,1188
122190,93182,134,2,"Max Planck Institute Biophysical Chemistry, Goettingen, Germany",,1991,1992,31,3,0,-1,0,0,150,1962.0,4.545454545454546,15322,464.3030303030303,157,4.757575757575758,1992.0,14,3366,34,10.366666666666667,883.2,1992.0,30.0,31,0,26496
122322,23158,21422,2,Harvard Medical School,136199984.0,1978,1980,6,1,0,0,1,0,5,1955.0,5.0,318,318.0,15,15.0,1978.0,19,573,23,8.136363636363637,443.5,1978.0,25.0,0,0,19514
123252,93391,74162,1,University of Texas at Austin,86519309.0,-1,1984,2,1,0,0,1,0,37,1899.0,0.3394495412844037,1729,15.862385321100918,17,0.1559633027522936,1980.0,13,1714,21,2.5526315789473686,163.0,1980.0,85.0,5,0,6194
123421,93448,52203,1,University of Illinois,,-1,1977,13,2,0,-1,1,0,369,1964.0,6.362068965517241,36184,623.8620689655172,171,2.9482758620689653,1975.0,4,1200,7,1.2954545454545454,177.95454545454547,1975.0,13.0,18,1,7830
123473,93457,2892,2,"University of California, Irvine",204250578.0,1988,1992,15,3,0,-1,0,0,182,1964.0,3.3703703703703702,21364,395.6296296296296,113,2.0925925925925926,1985.0,7,408,7,2.4324324324324325,199.21621621621622,1985.0,28.0,29,7,7371
123814,76671,93535,2,University of Waikato,52179390.0,1989,1990,5,1,0,0,0,0,136,1975.0,3.1627906976744184,40318,937.6279069767442,63,1.4651162790697674,1986.0,10,671,8,18.22222222222222,796.5833333333334,1986.0,15.0,19,0,28677
124505,93618,36811,2, Washington  University School of Medicine,,1992,1993,11,1,0,0,0,0,885,1987.0,25.285714285714285,145586,4159.6,2003,57.22857142857143,1989.0,9,845,47,1.8666666666666667,113.33333333333333,1989.0,6.0,46,6,3400
1544378,12068,3977,1,University of Arizona,138006243.0,1982,1984,8,2,6,-1,1,1,577,1968.0,11.54,52451,1049.02,739,14.78,1993.0,14,1429,26,10.689655172413794,896.1034482758621,1984.0,16.0,170,0,25987
1722036,522666,822253,1,"Indiana University, Bloomington",592451.0,-1,1986,1,1,2,0,1,1,1,1970.0,1.0,0,0.0,1,1.0,-1.0,0,0,0,0.0,0.0,1986.0,16.0,0,0,0
1530742,766788,24453,1,"University of Minnesota, Twin Cities",130238516.0,-1,1992,4,1,0,0,0,0,436,1977.0,9.688888888888888,42857,952.3777777777777,416,9.244444444444444,1991.0,4,349,5,0.8666666666666667,38.36666666666667,1991.0,15.0,40,3,1151
1549530,771784,165109,0,"Faculty of Exact and Natural Sciences, University of Buenos Aires",,1989,1991,7,3,7,-1,1,1,24,1983.0,0.9230769230769231,2166,83.3076923076923,20,0.7692307692307693,1995.0,7,616,9,2.6296296296296298,128.37037037037038,1991.0,8.0,9,0,3466
1544525,20334,770414,1,University of Iowa,126307644.0,-1,1986,1,1,4,0,1,1,51,1962.0,1.275,2709,67.725,44,1.1,1987.0,44,15842,35,29.257142857142856,7104.228571428572,1986.0,24.0,18,0,248648
1544937,605101,56343,1,"University of California, Berkeley",95457486.0,-1,1985,1,1,1,0,1,1,236,1956.0,3.8688524590163933,24208,396.8524590163934,214,3.5081967213114753,1988.0,7,702,22,1.9411764705882353,143.14705882352942,1985.0,29.0,42,0,4867
1431964,263940,69780,1,Massachusetts Institute of Technology,63966007.0,-1,1992,3,1,0,0,0,0,142,1979.0,3.302325581395349,10421,242.34883720930233,102,2.372093023255814,1990.0,10,578,2,3.65625,245.90625,1990.0,13.0,17,0,7869
1554989,29801,82372,1,Stanford University,97018004.0,-1,1978,4,1,2,0,1,1,416,1963.0,7.172413793103448,44120,760.6896551724138,471,8.120689655172415,1978.0,7,516,15,1.2790697674418605,262.51162790697674,1978.0,15.0,117,3,11288
1513784,73916,38110,2,University of Iowa,126307644.0,1989,1992,8,1,8,0,1,1,568,1975.0,12.085106382978724,109951,2339.3829787234044,1566,33.319148936170215,1989.0,24,12368,39,4.0606060606060606,666.8181818181819,1989.0,17.0,119,19,22005
1472968,751048,21030,1,,,-1,1980,3,1,1,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1980.0,-1.0,0,0,0
206698,7186,66717,1,"University of California, Davis",84218800.0,-1,1983,2,1,2,0,1,1,269,1965.0,5.173076923076923,13278,255.34615384615384,257,4.9423076923076925,1980.0,12,697,32,3.0,175.0,1980.0,18.0,52,6,7350
207244,74326,17858,1,University of Pennsylvania,79576946.0,-1,1978,18,4,0,1,1,0,389,1966.0,6.946428571428571,161320,2880.714285714286,373,6.660714285714286,1977.0,16,23486,18,6.4,1515.0666666666666,1977.0,12.0,36,3,68178
207279,18094,9507,1,Oregon Health and Science University,165690674.0,1987,1990,17,3,3,-1,1,1,139,1983.0,3.5641025641025643,42228,1082.7692307692307,154,3.948717948717949,1983.0,7,239,12,1.3157894736842106,130.71052631578948,1983.0,7.0,17,1,4967
207288,54265,9507,1,Oregon Health and Science University,165690674.0,1989,1993,17,3,0,-1,0,0,139,1983.0,3.5641025641025643,42228,1082.7692307692307,154,3.948717948717949,1987.0,8,3858,8,1.1714285714285715,311.4,1987.0,10.0,20,4,10899
207594,62497,1947,2,Salk Institute for Biological Studies,1307098950.0,1977,1979,13,1,0,0,0,0,180,1952.0,2.6470588235294117,86079,1265.8676470588234,99,1.4558823529411764,1968.0,20,5464,13,7.703703703703703,1411.9074074074074,1968.0,27.0,13,1,76243
207998,94002,2314,1,University of Pittsburgh,170201317.0,-1,1993,4,1,0,0,0,0,66,1977.0,1.5,2811,63.88636363636363,68,1.5454545454545454,1990.0,5,254,4,2.125,119.5625,1990.0,16.0,14,5,3826
208323,1989,53465,1,"Hebrew University, Jerusalem",197251160.0,-1,1985,1,1,12,0,1,1,3,1998.0,1.5,748,374.0,3,1.5,1983.0,9,398,5,5.871794871794871,784.0769230769231,1983.0,-13.0,0,0,30579
208324,1989,63763,1,"Hebrew University, Jerusalem",197251160.0,-1,1985,1,1,12,0,1,1,740,1961.0,12.131147540983607,43409,711.6229508196722,493,8.081967213114755,1983.0,9,398,5,5.871794871794871,784.0769230769231,1983.0,24.0,94,6,30579
