Mentor,PubsOfMentorInTraning,Mentee,CollaPubsOfWithMentor
25079,54,30369,0
25079,54,25665,0
25079,74,57223,0
25079,34,121630,0
25079,33,121631,0
25079,38,121632,0
25079,39,121633,0
25079,39,121634,0
25079,43,121635,0
25079,46,121636,0
25079,67,121637,0
25079,67,121638,0
25079,64,121639,0
25079,74,121640,0
25079,81,121641,0
25079,97,121642,0
25079,97,121643,0
25079,102,121644,0
25079,102,121645,0
25079,116,727099,0
25079,0,344679,0
25079,0,723419,0
25079,0,103482,0
25080,39,6868,1
25080,23,121646,0
25080,26,121647,0
25080,26,57223,1
25080,26,784258,0
25081,26,49034,0
25081,34,48513,0
25081,40,24463,5
25081,44,153949,0
25081,50,153950,0
25089,0,25525,0
25089,38,49943,1
25089,31,121665,0
25089,28,121666,0
25096,0,32253,0
25096,24,58960,3
25096,0,496848,0
25101,0,50499,0
25101,45,79712,0
25101,44,121729,0
25101,54,121730,0
25101,25,464488,0
25101,45,59174,6
25101,54,464489,0
25101,29,22999,4
25101,70,121731,0
23060,8,16609,0
23060,3,81957,0
23060,1,120936,0
23060,3,120937,0
23060,6,747277,0
23060,0,747278,0
23060,0,747279,0
19064,0,19057,0
25109,2,685935,0
25108,0,19064,0
25108,0,21518,0
25108,0,21519,0
2149,0,2147,0
2149,0,2148,0
2149,11,1360,0
2149,0,15048,0
2149,10,25108,0
2149,9,19064,0
2149,0,19330,0
2149,0,29118,0
2149,3,75423,0
2149,0,50830,0
2149,1,801559,0
2149,2,805471,0
25111,0,2149,0
25111,0,3856,0
25111,0,717161,0
25111,0,13578,0
25117,0,10523,0
25117,7,25689,0
21446,20,21443,0
21446,19,30691,0
25084,38,25050,0
25084,41,18666,21
25084,0,16085,0
25084,0,54494,0
25084,0,60357,0
25084,38,25085,0
25084,42,121649,0
23559,20,121107,0
23559,22,121108,0
25150,0,25149,0
25150,21,25151,3
25150,0,25153,0
25150,0,25154,0
25150,0,25155,0
25150,0,25156,0
25150,0,86419,0
25150,0,25158,0
19133,0,3000,0
19133,0,9020,0
25165,27,25166,17
25165,24,25167,20
25165,34,464843,22
25165,25,84904,0
25166,41,31693,0
25166,41,33510,0
25166,0,36200,0
25166,51,47935,6
25166,45,49341,2
25166,0,88437,0
25166,0,90738,0
25166,0,741206,0
25166,50,741226,8
25166,0,802698,0
25167,52,121801,0
25168,0,72895,0
25168,27,103070,4
25168,20,121802,0
25168,23,271556,0
25168,23,11572,5
25177,0,25175,0
25177,0,285336,0
25177,0,690722,0
25177,0,727817,0
25179,0,25177,0
25179,0,25176,0
25179,0,754279,0
25178,0,25177,0
25178,0,25179,0
25178,0,23300,0
25178,0,92484,0
25176,1,25174,0
25176,0,56570,0
25183,12,121803,0
25183,16,121804,0
25183,5,121805,0
25183,4,121806,0
25190,0,25174,0
25190,0,78910,0
25190,0,93248,0
25190,0,679134,0
4083,0,4082,0
4083,0,3302,0
4083,80,19435,7
4083,0,5608,0
4083,35,20833,0
4083,0,19476,0
4083,55,6938,13
4083,80,58390,4
4083,0,67132,0
4083,107,5512,21
4083,0,9734,0
23555,0,22339,0
23555,0,54815,0
23555,97,60745,0
23555,95,60746,2
23555,97,81269,0
22236,6,20825,3
24055,0,1096,0
24055,1,89032,0
25211,0,25213,0
25211,0,25214,0
25211,0,25217,0
25211,0,25220,0
25211,0,25221,0
25211,0,25222,0
25211,0,25254,0
25211,0,66322,0
25211,22,25218,0
25211,20,25219,0
25211,0,287947,0
25211,23,729786,0
25211,23,729787,4
25211,0,729788,0
25211,23,729789,8
25211,0,729790,0
25211,0,729791,0
25211,0,814312,0
25211,0,814313,0
25214,0,679229,0
25214,0,679228,0
12384,36,34094,0
12384,0,51166,0
12384,0,50776,0
12384,0,61431,0
12384,33,64343,6
12384,0,18950,0
12384,40,504496,0
12384,44,736511,0
12384,50,778855,10
12384,0,30009,0
25215,0,25211,0
25215,0,12384,0
25215,26,121823,0
25215,20,121824,0
25215,22,121825,0
25215,33,121826,0
25215,35,121827,0
25215,25,83994,0
25215,23,821188,0
25215,0,830075,0
25215,0,496910,0
25215,0,830076,0
25215,0,24088,0
25215,25,804577,0
4635,16,7922,0
4635,20,30607,1
4635,21,49523,1
4635,0,72242,0
4635,0,2532,0
4635,12,23052,2
4635,0,285723,0
25255,0,72906,0
25255,0,72907,0
25255,16,72903,2
25255,24,72904,0
25255,0,754293,0
11039,17,11038,0
11039,21,25201,1
11039,0,25357,0
11039,0,28992,0
11039,0,48586,0
11039,20,25322,0
11039,10,723709,0
11039,15,721081,0
25262,0,56251,0
25262,18,733940,3
25262,23,775788,5
25262,0,93174,0
25262,0,93172,0
25262,0,830988,0
25263,0,25262,0
25271,0,825075,0
25272,0,778149,0
25272,0,825075,0
25283,13,25281,2
25283,13,25285,0
25283,11,25286,0
25283,13,25287,0
25283,12,25288,0
25283,0,691406,0
19387,64,19386,0
19387,0,19388,0
19387,0,19389,0
19387,0,19390,0
19387,0,19391,0
19387,0,19392,0
19387,0,19394,0
19387,15,25283,2
19387,14,16935,3
19387,66,64948,0
19387,129,65148,0
19387,64,77927,0
19387,0,102808,0
19387,144,691406,1
19387,56,491087,0
19387,0,493285,0
19387,129,726510,5
19387,110,690740,0
19387,0,769891,0
25308,106,25307,0
25308,66,57810,4
25308,94,187490,5
18937,32,119283,0
18937,40,119284,0
18937,42,742370,0
18937,41,119285,0
18937,32,742368,0
18937,44,742369,0
18937,48,742373,0
18937,48,742372,0
18937,0,742374,0
18937,0,742375,0
25326,0,782640,0
25330,40,150158,0
25330,54,750641,0
25330,0,756274,0
25331,0,25333,0
25331,11,25334,0
25331,8,25335,0
25331,0,25336,0
25331,2,25337,0
25331,24,2340,2
25331,15,25338,0
25331,0,20611,0
25331,24,51294,2
25331,24,58201,0
12657,110,61312,9
12657,163,116800,0
25344,0,51517,0
25344,9,83082,0
25373,12,79425,4
883,0,759,0
883,0,65846,0
883,0,60652,0
883,41,155091,0
883,41,155092,0
883,45,155093,0
883,51,155094,0
883,53,155095,0
883,26,574050,3
883,88,837543,0
11165,41,19624,13
11165,35,11164,0
11165,44,116298,0
11165,38,116299,0
11165,33,116300,0
11165,29,287799,0
11165,0,835047,0
25430,7,687983,0
25430,0,687984,0
25430,0,687985,0
25441,1,51861,0
20717,6,28471,0
708,0,707,0
708,0,25421,0
708,2,9095,0
708,0,95865,0
25230,0,767693,0
25465,0,772317,0
25284,0,25283,0
25284,13,19387,8
4387,0,4378,0
4387,0,12263,0
4387,0,35557,0
19603,50,32035,2
19603,52,38283,0
19603,70,25487,12
19603,111,37659,0
19603,70,119519,0
19603,101,119520,0
19603,63,18750,0
19603,70,22243,0
19603,121,797256,0
19603,0,789729,0
19603,0,796686,0
19603,0,796700,0
25486,25,12536,1
25486,29,121971,0
25486,32,121972,0
25486,32,121973,0
25486,32,121974,0
25486,28,121975,0
25486,28,121976,0
25486,28,121978,0
25486,28,121979,0
25486,28,121980,0
25486,24,121981,0
25486,24,641019,0
25489,0,25490,0
25489,0,88811,0
25489,0,63252,0
25489,0,89134,0
25490,0,25492,0
25490,1,25493,0
25490,0,88812,0
25490,1,89069,0
25490,0,89120,0
25490,1,89121,1
25490,1,89135,0
25495,0,25496,0
25500,0,25504,0
25500,15,53726,0
25500,0,73894,0
25500,17,25501,8
25500,17,25502,6
1821,31,731612,0
18148,16,25290,0
18148,0,25292,0
18148,6,25291,4
25291,26,25290,0
25505,18,25506,0
25505,18,121985,0
25505,19,121986,0
25511,0,25513,0
25511,0,47972,0
25511,0,47974,0
25511,0,47975,0
25511,0,47976,0
25511,0,72631,0
25511,16,25512,0
25511,0,47973,0
25511,9,25515,0
25511,0,25514,0
25511,0,691290,0
25511,0,790014,0
20171,0,735745,0
20171,0,737358,0
20171,0,723522,0
20171,0,792758,0
7497,0,976,0
8789,17,8788,0
8789,31,19470,0
8789,11,80257,0
8789,0,92918,0
8789,42,115005,0
8789,43,115006,0
8789,47,115007,0
8789,47,115009,0
8789,47,115010,0
8789,53,115011,0
8789,64,115012,0
8789,68,115013,0
8789,76,115014,0
8789,76,115015,0
8789,80,115016,0
8789,80,115017,0
8789,79,115018,0
8789,71,115019,0
8789,68,252849,0
8789,4,8562,2
8789,76,66575,14
8789,75,718405,0
8789,76,718407,0
8789,67,723260,0
8789,0,744468,0
8789,69,795305,0
25542,0,24169,0
25543,11,25029,0
25543,13,25542,4
25543,11,121989,0
25543,13,121990,0
25543,0,818063,0
25545,71,43123,0
25545,23,43130,1
25545,0,50274,0
25545,0,74190,0
25545,29,63992,0
25545,67,9150,0
25545,67,51998,0
25545,42,121992,8
25545,57,121993,0
25545,67,121994,8
25545,72,121995,0
25545,65,121996,0
25545,65,121997,0
25545,45,121998,0
25545,51,675739,0
25545,17,168515,3
25545,23,759997,1
25545,0,765523,0
25545,45,804153,0
8090,23,8422,0
8090,24,49317,0
8090,16,8414,2
8090,0,49320,0
8090,0,56523,0
8090,17,59281,2
8090,23,66441,0
8090,28,744542,0
8090,0,744543,0
8090,0,753950,0
8090,26,815426,0
8090,27,44816,0
8090,28,815428,0
8090,0,815429,0
8090,0,815430,0
25550,13,746413,0
25562,12,122037,0
25562,0,765848,0
9816,41,9815,5
25566,16,9816,0
25567,0,25562,0
25567,10,122038,0
13351,0,74469,0
13351,34,80440,0
13351,34,79524,0
13351,34,92883,0
13351,0,92884,0
13351,31,92885,0
13351,30,75319,0
13351,0,731381,0
13351,0,744464,0
13351,0,750396,0
13351,0,780637,0
13351,0,57713,0
13351,31,786436,0
13351,0,809130,0
25578,34,25576,21
25578,15,545013,0
25581,13,25580,8
25581,7,25583,0
25581,12,25584,0
25581,12,25585,0
25581,18,56566,0
25581,18,25905,0
25581,13,26678,0
25581,18,56567,0
25581,0,56568,0
25581,21,28031,2
25581,0,717270,0
25581,0,829931,0
25604,0,25605,0
25604,0,25607,0
25604,0,12168,0
25604,21,25606,0
25604,0,726742,0
25604,0,690585,0
25604,0,756096,0
25604,0,805543,0
25604,24,817492,0
25604,0,817649,0
23654,0,16168,0
23654,61,29971,0
23654,0,44513,0
23654,0,69285,0
25627,0,22270,0
25627,0,30292,0
25627,0,30293,0
25627,0,30294,0
25640,0,69070,0
25640,42,69075,0
4101,0,2860,0
4101,0,2395,0
4101,0,2404,0
4101,0,20747,0
4101,0,23379,0
4101,0,5593,0
4101,0,25998,0
4101,0,35789,0
4101,0,35790,0
4101,0,62464,0
4101,0,70210,0
4101,40,70702,0
4101,18,6010,4
4101,0,76786,0
4101,0,92978,0
4101,41,156661,0
4101,47,15698,0
4101,47,156663,0
4101,36,156664,0
4101,36,24620,0
4101,29,29687,2
4101,46,65540,0
4101,0,809163,0
25666,28,757344,14
25666,29,757345,17
25666,0,805816,0
25668,49,7295,0
25668,48,32995,0
25668,41,24187,0
25668,47,29694,16
25668,38,55227,11
25668,38,76512,0
25668,43,122064,0
25668,48,122065,0
25668,38,122066,0
25668,0,766664,0
25668,0,766708,0
25681,5,30546,0
25681,10,122077,0
25681,10,122078,0
25681,5,122079,0
25681,2,122080,0
25688,25,61523,0
25688,37,68933,0
25688,34,68934,0
25688,27,69087,17
25688,23,69088,3
25688,20,69089,0
25688,33,69090,0
25688,19,69091,0
25688,37,69092,0
25688,28,728701,0
25688,0,728702,0
25688,20,728703,0
25688,0,728704,0
25688,0,728705,0
25687,0,630,0
9296,26,24429,0
9296,0,47057,0
9296,0,48964,0
9296,0,48965,0
9296,0,48966,0
9296,0,61599,0
9296,0,34882,0
9296,0,532240,0
25703,0,25705,0
25705,0,25706,0
25705,1,81693,0
25705,0,81978,0
25705,0,86456,0
25705,0,88152,0
25710,0,25711,0
1746,9,1193,5
1746,9,1668,0
1746,0,49395,0
25740,1,25739,0
25740,0,32895,0
25740,0,89141,0
25740,0,812769,0
25745,71,20115,15
25745,0,79044,0
25745,71,80080,4
25745,51,91782,1
25745,66,93140,0
25745,60,162927,8
25745,0,87888,0
25745,31,88391,0
25745,60,754160,1
25745,0,32539,0
9974,0,9973,0
9974,1,21255,1
9974,1,21906,0
9974,0,25751,0
9974,1,25752,0
9974,1,25753,0
9974,1,25754,0
9974,1,25755,0
9974,1,14475,0
9974,1,56269,0
9974,0,28861,0
9974,0,294487,0
9974,13,671029,2
9974,14,37078,0
9974,7,738116,0
25754,0,88399,0
25754,0,83981,0
25754,0,831457,0
25754,0,831458,0
25754,0,831459,0
25757,22,25762,0
25757,21,25763,0
25757,23,25761,0
25317,0,19933,0
25317,0,71356,0
25317,0,81286,0
25769,0,746937,0
25770,0,48038,0
25770,10,77453,0
25770,0,79356,0
25783,19,26631,0
25783,0,12189,0
25783,12,69634,0
25783,22,740985,0
25788,0,77756,0
25788,0,157985,0
25788,0,758486,0
25788,0,780387,0
25788,0,780391,0
25794,6,61498,0
25794,6,68456,0
25794,6,122101,0
1423,0,51788,0
1423,0,70594,0
1423,0,90944,0
1423,27,155332,0
1423,27,155333,0
1423,31,155334,0
1423,8,365163,0
1423,31,816382,0
25801,32,56802,0
25801,0,50443,0
25801,25,69445,5
25801,28,122102,0
25801,0,728788,0
21980,0,10096,0
21980,11,25782,3
21980,9,26328,0
21980,9,26329,0
21980,0,32413,0
21980,10,30178,2
25810,0,80359,0
25820,0,766436,0
25820,0,766437,0
25820,0,766438,0
25820,0,766439,0
703,0,702,0
703,0,17089,0
703,0,23789,0
703,0,4057,0
703,60,59189,0
703,51,9480,10
703,60,154971,0
703,49,730809,0
703,0,747444,0
703,0,824346,0
25825,1,703,1
21330,23,37530,0
21330,0,37624,0
21330,23,64277,1
21330,23,120299,2
21330,14,120300,0
21330,14,120301,0
6385,11,17659,0
6385,16,25828,0
6385,25,25829,6
6385,11,55594,0
6385,0,26498,0
6385,0,722429,0
25830,0,48025,0
25830,1,49973,0
25830,3,91604,0
25830,31,122107,0
25830,31,122108,0
25830,37,122109,0
4285,32,4273,0
4285,0,25825,0
4285,0,21330,0
4285,28,17935,1
4285,32,160871,4
4285,42,677216,1
4285,46,416535,1
4285,38,729900,3
4285,0,416236,0
4285,0,777587,0
4285,38,415755,1
4285,36,417214,2
5143,14,25843,3
5143,17,25844,8
5143,17,27629,0
5143,16,70113,0
5143,9,157307,0
25502,6,724077,0
25502,6,724083,0
25502,6,724082,0
25502,6,724081,0
25502,6,724080,0
25502,6,724079,0
25502,6,724078,0
18313,0,18312,0
18313,0,18309,0
25850,22,25852,0
25850,23,25853,0
25850,26,25854,0
25850,0,775921,0
25850,50,796899,0
3507,0,3508,0
3507,0,3509,0
3507,0,3510,0
3507,0,23186,0
3507,32,32481,4
3507,34,25895,4
3507,0,67235,0
3507,0,96592,0
3507,23,95618,0
3507,24,95619,0
3507,34,95620,0
3507,34,95621,0
3507,0,52344,0
3507,0,25855,0
25857,17,25862,0
25857,0,62346,0
25857,15,25855,2
25858,17,122120,0
25858,21,122121,0
25858,21,122122,0
25858,21,122123,0
25858,32,122124,0
25858,29,25855,2
25863,0,25866,0
25863,26,25862,0
25863,66,47706,0
25863,45,154597,0
25863,60,154598,0
25865,0,25863,0
25865,0,37691,0
25865,27,47414,5
25865,0,24580,0
25865,0,61375,0
25865,27,70595,3
25865,32,86925,20
25865,20,122133,0
25865,20,122134,0
25865,27,122135,0
25865,0,740094,0
25867,0,747969,0
25867,0,777172,0
25872,29,64690,3
25872,23,735854,3
25872,30,809261,0
25876,0,96715,0
25876,0,192946,0
25876,361,96716,36
25876,398,10016,0
25876,0,792307,0
25878,0,764817,0
13461,1,7589,1
13461,0,805309,0
2530,0,64129,0
2530,0,69651,0
2530,28,221163,0
2530,15,23196,0
25915,109,56629,0
25915,109,56631,0
25915,72,56630,0
25915,130,153965,0
25915,130,153966,0
25915,168,153967,0
25915,168,153968,0
25915,172,153969,0
25915,35,154601,0
25915,64,154602,0
25915,64,154603,0
25915,88,154604,0
25915,88,154605,0
25915,109,154606,0
25915,0,93967,0
25915,0,838328,0
25919,0,25920,0
25919,0,29106,0
25919,36,25917,0
9283,38,9281,0
9283,0,12435,0
9283,49,25923,9
9283,0,20231,0
9283,56,27564,4
9283,0,29587,0
9283,0,11039,0
9283,43,35131,2
9283,0,63940,0
9283,0,87577,0
9283,39,88820,0
9283,0,93778,0
9283,34,22009,5
9283,34,157773,0
9283,34,157774,0
9283,34,157775,0
25923,27,27554,0
25923,7,27555,0
25923,7,27556,0
25923,10,24438,0
25923,10,27558,0
25923,15,27559,0
25923,25,27560,0
25923,25,27561,0
25923,23,27562,0
25923,15,27563,0
25923,4,790056,0
25923,6,790057,0
25923,6,790058,0
25931,0,691662,0
25935,0,13412,0
25935,0,26469,0
25935,0,26484,0
25935,0,26581,0
25935,0,37345,0
25935,0,25115,0
25935,0,59264,0
25935,0,18135,0
25935,0,1826,0
25935,0,757381,0
25935,0,791810,0
25937,0,25935,0
25937,12,736781,0
25936,0,64620,0
25936,43,667027,0
25941,0,25940,0
25941,30,122145,0
25941,40,122146,0
25941,42,728678,1
9172,27,17115,1
9172,27,30709,0
9172,0,22248,0
9172,31,14924,8
9172,37,769840,0
9172,37,679625,0
9172,28,686374,7
9172,12,691969,0
9172,31,769543,0
9172,34,769571,1
25945,0,9172,0
25945,8,46030,0
25944,45,9172,10
25944,0,29488,0
25944,0,19043,0
25944,107,34228,2
25944,27,37410,4
25944,52,37756,3
25944,0,44489,0
25944,81,69105,0
25944,0,69107,0
25944,99,76834,5
25944,0,24123,0
25944,0,75866,0
25944,100,100092,10
25944,100,100093,0
25944,107,100094,15
25944,92,100095,0
25944,52,702924,8
25944,0,765299,0
25949,0,29988,0
25952,29,23180,0
25952,21,25958,1
25952,32,25960,0
25952,34,25962,6
25952,21,25965,0
25952,32,25966,0
25952,34,25969,0
25952,29,25973,0
25952,19,25974,0
25952,21,25975,0
25952,34,25976,0
25952,21,25956,0
25952,21,25955,9
25952,34,17912,8
25952,25,676116,0
25952,0,57400,0
25952,32,25977,0
25952,0,676118,0
25952,30,25957,0
25952,28,25967,0
25952,28,57401,0
25952,30,57402,0
25952,0,676119,0
25952,32,676120,0
25953,8,25952,3
25953,0,25991,0
25978,0,25997,0
25978,0,25999,0
25978,16,67515,0
25978,19,122152,0
25978,14,122153,0
25978,12,122154,0
25978,13,122155,0
25978,12,478331,0
25979,0,38011,0
25979,0,38012,0
25979,0,96047,0
25979,7,100498,0
25979,6,271689,0
25979,0,799126,0
25981,72,49817,0
25981,45,122156,0
25981,45,122157,0
25981,39,122158,0
25981,54,122159,0
25981,72,122160,0
25981,72,122161,0
25981,70,122162,0
25981,70,122163,0
25981,71,122164,0
25981,71,122165,0
25981,50,730738,5
25983,70,48533,2
25983,0,67585,0
25983,0,67586,0
25984,38,122169,0
25984,38,122170,0
25984,38,122171,0
25984,35,122172,0
25984,36,122173,3
25984,33,122174,0
25984,33,122175,0
25984,33,122176,0
25984,33,122177,0
25984,33,122178,0
25984,34,122179,0
25984,44,122180,0
25984,50,122181,0
25984,50,122182,0
25984,50,122183,0
25984,47,122184,0
25984,31,833674,0
25985,22,122185,0
25985,22,122186,0
25985,33,122187,0
25985,33,122188,0
25985,32,122189,0
25985,33,122190,0
25985,36,122191,0
25985,36,122192,0
25985,38,122193,0
25986,9,729125,0
25986,13,781467,0
25986,6,799116,0
25986,5,799406,0
25986,7,799407,0
25986,12,799408,0
25987,21,122194,0
25987,22,122195,0
25987,23,122196,0
25987,23,122197,0
25987,54,122198,0
25987,54,122199,0
25987,54,122200,0
25987,0,741113,0
25987,47,747270,0
25987,0,769628,0
25997,17,122201,0
25997,23,122202,0
26000,0,26002,0
26000,0,50755,0
26000,0,93403,0
26000,0,637992,0
26001,0,26000,0
26003,0,25962,0
26003,0,25967,0
26013,29,11073,0
26013,36,259665,0
26013,1,26016,0
26013,0,26019,0
26013,2,26017,0
26013,12,26020,0
26013,22,26018,1
26013,29,26021,0
26013,29,26022,0
26013,0,262292,0
26013,0,262293,0
26015,0,4046,0
26015,0,26035,0
26015,0,60969,0
26015,71,122206,0
26015,72,122207,0
26015,72,122208,0
26015,96,122209,0
26015,96,122210,0
26015,84,122211,0
26015,84,122212,0
26015,91,122213,0
26015,91,122214,0
26015,91,122215,5
26015,73,122216,0
26015,69,3992,7
26015,96,122217,0
26015,72,216212,0
26015,0,607055,0
26028,12,48197,3
5298,5,157370,0
2387,0,2386,0
2387,0,9112,0
2387,0,7589,0
2387,3,66001,0
2387,2,81260,0
15951,0,8464,0
26030,0,15951,0
26031,24,25829,0
26039,0,802595,0
26039,0,808658,0
26039,0,808659,0
8953,7,8952,5
8953,8,36439,0
8953,0,784896,0
11043,8,11042,0
11043,0,26045,0
11043,26,58247,0
11043,20,154088,0
11043,23,154089,0
11043,7,154218,0
11043,0,830752,0
26049,0,26050,0
26049,16,123341,0
26049,15,679030,2
26049,16,576129,0
26049,21,576130,0
26049,17,739342,7
26049,14,743647,0
26051,0,26053,0
26051,0,26054,0
26051,28,54106,8
26051,0,54107,0
26051,28,59201,4
26052,0,26051,0
26052,0,26055,0
26052,22,32529,0
26052,0,735618,0
26054,0,88414,0
26055,0,468271,0
26056,0,735618,0
23239,0,26051,0
23239,0,56005,0
23239,0,65134,0
23239,0,65611,0
23239,31,92978,0
23239,37,790292,5
23239,53,796800,2
23239,34,104043,0
26061,0,26063,0
26061,0,26064,0
26061,0,26497,0
26061,0,26499,0
26061,14,26062,0
26061,23,7815,6
26061,40,26065,0
26061,48,26500,0
26061,59,26501,0
26061,70,26496,5
26061,70,26498,8
26061,24,154607,0
26063,25,60654,2
26066,6,75295,0
26066,4,154608,0
26066,3,154609,0
26066,6,154610,0
26066,6,154611,0
26066,8,633372,2
26072,20,26071,0
26072,20,26076,0
26072,0,26088,0
26072,0,26089,0
26098,22,85067,7
26098,0,190515,0
26100,0,26099,0
26100,11,122234,0
26109,75,26108,15
26109,86,48988,0
26109,53,48905,21
26109,0,8160,0
26109,0,271670,0
26109,0,97928,0
26109,70,760101,0
26124,0,26127,0
26124,15,26128,0
26124,0,687200,0
21162,0,21157,0
21162,0,26124,0
21162,34,120179,0
21162,26,120180,0
21162,26,120181,0
21162,55,677161,0
21162,26,455915,2
26133,0,37419,0
26133,0,37420,0
26133,0,37421,0
26133,0,37422,0
26133,20,37418,0
26133,20,7608,0
26133,35,35765,6
26133,0,75077,0
26137,0,727232,0
26137,7,727228,0
26137,7,727227,0
26137,0,727226,0
26137,0,727225,0
26137,0,727223,0
26137,0,727222,0
26138,51,29165,0
26138,0,17918,0
26138,0,15044,0
26138,0,37677,0
26138,0,37678,0
26138,45,22182,8
26138,30,37679,0
26138,26,37680,0
26138,51,37681,0
26138,0,37682,0
26138,26,37688,0
26138,51,37689,0
26138,39,22903,0
26138,0,23150,0
26138,0,57934,0
26138,0,32369,0
26138,30,97583,0
26138,52,97584,0
26138,52,97585,0
26138,44,154612,0
26138,0,723419,0
26108,19,760101,0
26140,0,21633,0
26140,0,3216,0
26140,0,26141,0
26140,0,26142,0
26140,0,26143,0
26140,4,754708,0
21633,0,729587,0
26147,40,49478,0
26147,40,70401,4
26147,27,27605,8
26147,48,63902,0
26147,37,122240,0
26147,40,122241,0
26147,0,36780,0
26147,0,722383,0
26147,0,765880,0
9882,0,32843,0
9882,13,13227,0
26157,23,48839,2
26157,42,48840,0
26157,44,48841,0
26157,65,48842,34
26157,51,48843,0
26157,0,21498,0
26157,41,75128,0
26157,40,75129,0
26157,80,75130,0
26157,14,34843,1
26157,0,178229,0
26157,41,339446,0
26157,68,667023,0
26160,10,625257,0
26167,0,49438,0
26167,25,65081,1
26167,0,78561,0
26167,0,99282,0
26167,0,5196,0
26167,0,24948,0
26167,0,743691,0
26167,0,607167,0
26168,0,20953,0
26168,20,21857,0
26168,24,28575,0
26168,20,122256,0
26168,19,122257,0
26168,24,122258,0
26168,23,20632,0
26168,0,831438,0
20808,0,20807,0
20808,1,525,0
20808,0,26166,0
20808,0,26167,0
20808,0,4297,0
20808,0,7832,0
20808,0,59715,0
20808,5,795430,0
20808,0,78562,0
20808,0,5133,0
20808,0,100976,0
20808,0,809531,0
20808,1,821110,0
11024,0,11023,0
11024,96,12524,6
11024,0,16952,0
11024,83,18810,0
11024,0,7686,0
11024,0,58118,0
11024,0,92390,0
11024,89,116213,0
11024,84,116214,0
11024,117,191674,0
11024,54,181613,5
11024,0,61454,0
11024,0,271807,0
11024,0,739098,0
11024,20,13088,0
11024,0,739099,0
11024,27,739097,0
11024,44,519726,0
11024,0,38639,0
11024,58,606941,0
11024,27,764620,0
11024,0,502498,0
12655,0,12654,0
12655,10,20395,0
12655,10,22057,4
12655,19,25184,0
12655,0,8466,0
12655,0,26201,0
12655,10,32185,0
12655,8,32186,0
12655,0,26544,0
12655,0,26543,0
12655,0,25088,0
12655,0,5968,0
12655,0,2746,0
12655,0,1335,0
12655,9,25249,0
12655,0,783973,0
12655,0,542503,0
26201,0,8466,0
26214,0,54220,0
26228,0,8466,0
26228,0,193132,0
26228,11,759852,0
26228,0,383256,0
26224,34,798713,0
26224,0,811992,0
26224,0,832577,0
26255,0,22522,0
26255,0,60695,0
26255,12,32436,3
26255,2,678557,0
26255,4,678558,0
26262,46,26234,0
26262,30,26299,1
26262,26,26316,1
26262,0,26289,0
26262,0,26317,0
26262,0,26319,0
26262,0,26320,0
26262,0,26793,0
26262,46,4946,3
26262,50,48737,0
26262,62,66561,0
26262,50,122275,0
26262,61,122276,0
26262,59,122277,0
26262,60,122278,0
26262,66,122279,0
26262,0,132741,0
26262,82,378183,0
26262,86,378184,3
26262,0,378185,0
26262,87,79166,0
26262,30,75147,0
26262,28,212829,0
26262,0,751941,0
26262,31,756145,0
26309,25,42066,6
26309,34,122315,2
26309,36,122316,4
26309,0,838720,0
26311,47,686251,9
26311,0,780465,0
26311,0,780466,0
26313,0,81096,0
26313,11,26312,0
26313,19,81094,2
26313,21,81095,0
26317,30,100289,0
26331,0,49836,0
26331,0,57598,0
26331,159,26345,0
26331,159,113502,0
26331,159,26330,0
26331,174,779016,0
17221,0,17220,0
17221,0,14944,0
17221,143,18969,16
17221,0,19141,0
17221,0,19383,0
17221,0,20001,0
17221,241,24700,0
17221,0,26331,0
17221,241,10598,19
17221,0,32218,0
17221,278,47031,0
17221,265,48378,4
17221,0,4907,0
17221,0,64662,0
17221,0,66346,0
17221,0,68385,0
17221,0,104759,0
17221,0,529323,0
17221,0,20170,0
17221,286,752879,1
17221,0,17139,0
17221,267,779016,0
17221,204,104768,4
17221,0,790905,0
26332,0,17221,0
26332,0,19815,0
26332,0,58200,0
26332,0,71392,0
26332,0,35283,0
26332,0,727290,0
26332,0,7978,0
26332,0,104772,0
26332,0,811614,0
26333,0,26332,0
26351,25,26354,0
24975,11,121599,0
24975,9,121600,0
24975,8,121601,0
10387,54,10386,3
10387,0,22974,0
10387,47,13379,2
10387,47,724343,0
10387,0,724352,0
10387,52,739516,0
10387,0,755286,0
10386,0,720994,0
10386,0,759854,0
10386,18,766473,0
26367,0,27094,0
26367,0,49951,0
26367,7,64097,0
26367,0,104879,0
26367,12,26366,0
26367,18,104889,0
26367,16,74307,0
26367,17,122321,0
26367,17,122322,0
26367,16,122323,0
26367,15,122324,0
26367,15,122325,0
64884,7,26367,0
64884,12,27850,2
64884,9,32214,0
64884,0,28248,0
64884,7,59559,0
64884,9,63565,0
64884,8,27066,0
64884,19,99680,0
64884,14,99681,0
64884,0,687379,0
64884,5,63854,0
26369,29,64884,0
26369,29,7771,1
26369,0,27661,0
26369,18,93641,1
26369,0,745227,0
26369,32,753987,0
26369,26,756975,0
26364,37,26363,2
26364,68,57909,0
26364,66,122320,0
26377,0,44664,0
26377,0,67008,0
26387,0,26077,0
26387,0,26111,0
26387,22,29321,5
26387,0,56821,0
26387,18,29312,2
9270,0,725777,0
9270,0,734210,0
9270,0,737424,0
9270,0,737663,0
9270,0,749828,0
23168,8,4638,0
